Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Condition,Measure ID,Measure Name,Score,Sample,Footnote,Measure Start Date,Measure End Date
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Stroke care,STK_6,Discharged on Statin Medication,Not Available,8,The number of cases/patients is too few to report for scoring,01/01/2015,12/31/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Stroke care,STK_8,Stroke Education,Not Available,3,The number of cases/patients is too few to report for scoring,01/01/2015,12/31/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Blood clot prevention and treatment,VTE_1,Venous thromboembolism prophylaxis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Blood clot prevention and treatment,VTE_2,ICU venous thromboembolism prophylaxis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Blood clot prevention and treatment,VTE_3,Anticoagulation overlap therapy,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Blood clot prevention and treatment,VTE_5,Warfarin therapy discharge instructions,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Blood clot prevention and treatment,VTE_6,Hospital acquired potentially preventable venous thromboembolism,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Emergency Department (ED) Measures,ED_1b,Median time from ED arrival to ED departure for admitted ED patients,235,419,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2015,12/31/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Emergency Department (ED) Measures,ED_2b,Admit Decision Time to ED Departure Time for Admitted Patients,15,419,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2015,12/31/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Preventative Care Measures,IMM_2,Immunization for influenza,92,449,Submitted data based on sample cases following specific rules for selection; data submitted does not cover the entire evaluation period or there was no data to submit during part of the evaluation period.,10/01/2014,03/31/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Acute Myocardial Infarction (AMI),OP_1,Median Time to Fibrinolysis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Emergency Department (ED) Measures,OP_18b,Median time from ED arrival to ED departure for discharged ED patients,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Acute Myocardial Infarction (AMI),OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Emergency Department (ED) Measures,OP_20,Door to diagnostic eval,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Emergency Department (ED) Measures,OP_21,Median time to pain med,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Emergency Department (ED) Measures,OP_23,Head CT results,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Acute Myocardial Infarction (AMI),OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Acute Myocardial Infarction (AMI),OP_4,Aspirin at Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Acute Myocardial Infarction (AMI),OP_5,Median Time to ECG,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Stroke care,STK_1,Venous Thromboembolism (VTE) Prophylaxis,82,50,,01/01/2015,12/31/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Stroke care,STK_10,Assessed for Rehabilitation,98,44,,01/01/2015,09/30/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Stroke care,STK_2,Discharged on Antithrombotic Therapy,100,43,,01/01/2015,09/30/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Stroke care,STK_3,Anticoagulation Therapy for Atrial Fibrillation/Flutter,Not Available,9,The number of cases/patients is too few to report for scoring,01/01/2015,09/30/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Stroke care,STK_4,Thrombolytic Therapy,Not Available,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Stroke care,STK_5,Antithrombotic Therapy by End of Hospital Day 2,100,39,,01/01/2015,09/30/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Stroke care,STK_6,Discharged on Statin Medication,92,39,,01/01/2015,12/31/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Stroke care,STK_8,Stroke Education,73,33,,01/01/2015,12/31/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Blood clot prevention and treatment,VTE_1,Venous thromboembolism prophylaxis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Blood clot prevention and treatment,VTE_2,ICU venous thromboembolism prophylaxis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Blood clot prevention and treatment,VTE_3,Anticoagulation overlap therapy,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Blood clot prevention and treatment,VTE_5,Warfarin therapy discharge instructions,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Blood clot prevention and treatment,VTE_6,Hospital acquired potentially preventable venous thromboembolism,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,Emergency Department (ED) Measures,ED_1b,Median time from ED arrival to ED departure for admitted ED patients,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,Emergency Department (ED) Measures,ED_2b,Admit Decision Time to ED Departure Time for Admitted Patients,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,Preventative Care Measures,IMM_2,Immunization for influenza,79,284,Data submitted were based on a sample of cases/patients. following specific rules for selection.,10/01/2014,03/31/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,Acute Myocardial Infarction (AMI),OP_1,Median Time to Fibrinolysis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,Emergency Department (ED) Measures,OP_18b,Median time from ED arrival to ED departure for discharged ED patients,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,Acute Myocardial Infarction (AMI),OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,Emergency Department (ED) Measures,OP_20,Door to diagnostic eval,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,Emergency Department (ED) Measures,OP_21,Median time to pain med,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,Emergency Department (ED) Measures,OP_23,Head CT results,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,Acute Myocardial Infarction (AMI),OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,Acute Myocardial Infarction (AMI),OP_4,Aspirin at Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,Acute Myocardial Infarction (AMI),OP_5,Median Time to ECG,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,Stroke care,STK_1,Venous Thromboembolism (VTE) Prophylaxis,Not Available,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,Stroke care,STK_10,Assessed for Rehabilitation,Not Available,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,09/30/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,Stroke care,STK_2,Discharged on Antithrombotic Therapy,Not Available,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,09/30/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,Stroke care,STK_3,Anticoagulation Therapy for Atrial Fibrillation/Flutter,Not Available,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,09/30/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,Stroke care,STK_4,Thrombolytic Therapy,Not Available,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,Stroke care,STK_5,Antithrombotic Therapy by End of Hospital Day 2,Not Available,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,09/30/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,Stroke care,STK_6,Discharged on Statin Medication,Not Available,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,Stroke care,STK_8,Stroke Education,Not Available,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,Blood clot prevention and treatment,VTE_1,Venous thromboembolism prophylaxis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,Blood clot prevention and treatment,VTE_2,ICU venous thromboembolism prophylaxis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,Blood clot prevention and treatment,VTE_3,Anticoagulation overlap therapy,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,Blood clot prevention and treatment,VTE_5,Warfarin therapy discharge instructions,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,Blood clot prevention and treatment,VTE_6,Hospital acquired potentially preventable venous thromboembolism,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52003F,MILWAUKEE VA MEDICAL CENTER,5000 W. NATIONAL AVENUE,MILWAUKEE,WI,53295,MILWAUKEE,4143842000,Emergency Department (ED) Measures,ED_1b,Median time from ED arrival to ED departure for admitted ED patients,315.5,316,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2015,12/31/2015
52003F,MILWAUKEE VA MEDICAL CENTER,5000 W. NATIONAL AVENUE,MILWAUKEE,WI,53295,MILWAUKEE,4143842000,Emergency Department (ED) Measures,ED_2b,Admit Decision Time to ED Departure Time for Admitted Patients,75,109,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2015,12/31/2015
52003F,MILWAUKEE VA MEDICAL CENTER,5000 W. NATIONAL AVENUE,MILWAUKEE,WI,53295,MILWAUKEE,4143842000,Preventative Care Measures,IMM_2,Immunization for influenza,100,597,Submitted data based on sample cases following specific rules for selection; data submitted does not cover the entire evaluation period or there was no data to submit during part of the evaluation period.,10/01/2014,03/31/2015
52003F,MILWAUKEE VA MEDICAL CENTER,5000 W. NATIONAL AVENUE,MILWAUKEE,WI,53295,MILWAUKEE,4143842000,Acute Myocardial Infarction (AMI),OP_1,Median Time to Fibrinolysis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52003F,MILWAUKEE VA MEDICAL CENTER,5000 W. NATIONAL AVENUE,MILWAUKEE,WI,53295,MILWAUKEE,4143842000,Emergency Department (ED) Measures,OP_18b,Median time from ED arrival to ED departure for discharged ED patients,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52003F,MILWAUKEE VA MEDICAL CENTER,5000 W. NATIONAL AVENUE,MILWAUKEE,WI,53295,MILWAUKEE,4143842000,Acute Myocardial Infarction (AMI),OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52003F,MILWAUKEE VA MEDICAL CENTER,5000 W. NATIONAL AVENUE,MILWAUKEE,WI,53295,MILWAUKEE,4143842000,Emergency Department (ED) Measures,OP_20,Door to diagnostic eval,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52003F,MILWAUKEE VA MEDICAL CENTER,5000 W. NATIONAL AVENUE,MILWAUKEE,WI,53295,MILWAUKEE,4143842000,Emergency Department (ED) Measures,OP_21,Median time to pain med,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52003F,MILWAUKEE VA MEDICAL CENTER,5000 W. NATIONAL AVENUE,MILWAUKEE,WI,53295,MILWAUKEE,4143842000,Emergency Department (ED) Measures,OP_23,Head CT results,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52003F,MILWAUKEE VA MEDICAL CENTER,5000 W. NATIONAL AVENUE,MILWAUKEE,WI,53295,MILWAUKEE,4143842000,Acute Myocardial Infarction (AMI),OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
52003F,MILWAUKEE VA MEDICAL CENTER,5000 W. NATIONAL AVENUE,MILWAUKEE,WI,53295,MILWAUKEE,4143842000,Acute Myocardial Infarction (AMI),OP_4,Aspirin at Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
