State,Hospital Name,PSI_90_SAFETY,State Average,Difference
NH,PORTSMOUTH REGIONAL HOSPITAL,0.848384,0.951246308,-0.102862308
NH,SOUTHERN NH MEDICAL CENTER,1.093593,0.951246308,0.142346692
NH,SPEARE MEMORIAL HOSPITAL,0.951246308,0.951246308,0
NH,ST JOSEPH HOSPITAL,0.980239,0.951246308,0.028992692
NH,UPPER CONNECTICUT VALLEY HOSPITAL,0.951246308,0.951246308,0
NH,VALLEY REGIONAL HOSPITAL,0.951246308,0.951246308,0
NH,WEEKS MEDICAL CENTER,0.951246308,0.951246308,0
NH,WENTWORTH-DOUGLASS HOSPITAL,0.99168,0.951246308,0.040433692
NJ,ATLANTICARE REGIONAL MEDICAL CENTER - CITY CAMPUS,0.82,1.01724025,-0.19724025
NJ,BAYSHORE MEDICAL CENTER,1.041053,1.01724025,0.02381275
NJ,BERGEN REGIONAL MEDICAL CENTER,1.04498,1.01724025,0.02773975
NJ,CAPE REGIONAL MEDICAL CENTER INC,1.053607,1.01724025,0.03636675
NJ,CAPITAL HEALTH MEDICAL CENTER - HOPEWELL,1.038928,1.01724025,0.02168775
NJ,CAPITAL HEALTH SYSTEM-FULD CAMPUS,0.95,1.01724025,-0.06724025
NJ,CAREPOINT HEALTH - BAYONNE MEDICAL CENTER,1.29,1.01724025,0.27275975
NJ,CAREPOINT HEALTH-CHRIST HOSPITAL,0.992329,1.01724025,-0.02491125
NJ,CAREPOINT HEALTH-HOBOKEN UNIVERSITY MEDICAL CENTER,1.02,1.01724025,0.00275975
NJ,CENTRASTATE MEDICAL CENTER,0.939658,1.01724025,-0.07758225
NJ,CHILDREN'S SPECIALIZED HOSPITAL,1.01724025,1.01724025,0
NJ,CHILTON MEDICAL CENTER,1.120791,1.01724025,0.10355075
NJ,CLARA MAASS MEDICAL CENTER,0.888915,1.01724025,-0.12832525
NJ,COMMUNITY MEDICAL CENTER,1.038759,1.01724025,0.02151875
NJ,COOPER UNIVERSITY HOSPITAL,1.027448,1.01724025,0.01020775
NJ,DEBORAH HEART AND LUNG CENTER,0.948927,1.01724025,-0.06831325
NJ,EAST ORANGE GENERAL HOSPITAL,0.978977,1.01724025,-0.03826325
NJ,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,0.827847,1.01724025,-0.18939325
NJ,HACKENSACK MERIDIAN HEALTH PASCACK VALLEY MEDICAL,1.04,1.01724025,0.02275975
NJ,HACKENSACK UNIVERSITY MEDICAL CENTER,1.148896,1.01724025,0.13165575
NJ,HACKENSACK-UMC MOUNTAINSIDE,0.98,1.01724025,-0.03724025
NJ,HACKETTSTOWN MEDICAL CENTER,1.276236,1.01724025,0.25899575
NJ,HOLY NAME MEDICAL CENTER,0.857761,1.01724025,-0.15947925
NJ,HUNTERDON MEDICAL CENTER,1.048275,1.01724025,0.03103475
NJ,INSPIRA MEDICAL CENTER ELMER,0.934413,1.01724025,-0.08282725
NJ,INSPIRA MEDICAL CENTER VINELAND,1.097771,1.01724025,0.08053075
NJ,INSPIRA MEDICAL CENTER WOODBURY,1.273076,1.01724025,0.25583575
NJ,JERSEY CITY MEDICAL CENTER,1.231772,1.01724025,0.21453175
NJ,JERSEY SHORE UNIVERSITY MEDICAL CENTER,0.961716,1.01724025,-0.05552425
NJ,JFK MEDICAL CTR - ANTHONY M. YELENCSICS COMMUNITY,0.97,1.01724025,-0.04724025
NJ,KENNEDY UNIVERSITY HOSPITAL - STRATFORD DIV,0.972803,1.01724025,-0.04443725
NJ,LOURDES MEDICAL CENTER OF BURLINGTON COUNTY,1.369436,1.01724025,0.35219575
NJ,MEADOWLANDS HOSPITAL MEDICAL CENTER,0.947626,1.01724025,-0.06961425
NJ,MEMORIAL HOSPITAL OF SALEM COUNTY,0.981862,1.01724025,-0.03537825
NJ,MONMOUTH MEDICAL CENTER,0.901747,1.01724025,-0.11549325
NJ,MONMOUTH MEDICAL CENTER-SOUTHERN CAMPUS,0.91,1.01724025,-0.10724025
NJ,MORRISTOWN MEDICAL CENTER,0.881848,1.01724025,-0.13539225
NJ,NEWARK BETH ISRAEL MEDICAL CENTER,1.132805,1.01724025,0.11556475
NJ,NEWTON MEDICAL CENTER,1.138558,1.01724025,0.12131775
NJ,OCEAN MEDICAL CENTER,0.907796,1.01724025,-0.10944425
NJ,OUR LADY OF LOURDES MEDICAL CENTER,0.835691,1.01724025,-0.18154925
NJ,OVERLOOK MEDICAL CENTER,0.865665,1.01724025,-0.15157525
NJ,PALISADES MEDICAL CENTER,1.01,1.01724025,-0.00724025
NJ,RARITAN BAY MEDICAL CENTER PERTH AMBOY DIVISION,1.047044,1.01724025,0.02980375
NJ,RIVERVIEW MEDICAL CENTER,0.932812,1.01724025,-0.08442825
NJ,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL,1.141703,1.01724025,0.12446275
NJ,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT RAHWAY,1.050349,1.01724025,0.03310875
NJ,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL HAMILTON,0.98,1.01724025,-0.03724025
NJ,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL SOMERSET,0.94,1.01724025,-0.07724025
NJ,SAINT BARNABAS MEDICAL CENTER,1.142321,1.01724025,0.12508075
NJ,SAINT CLARE'S HOSPITAL/ DENVILLE CAMPUS,0.913397,1.01724025,-0.10384325
NJ,SAINT MICHAEL'S MEDICAL CENTER,1.049009,1.01724025,0.03176875
NJ,SAINT PETER'S UNIVERSITY HOSPITAL,1.289346,1.01724025,0.27210575
NJ,SHORE MEDICAL CENTER,0.910696,1.01724025,-0.10654425
NJ,SOUTHERN OCEAN MEDICAL CENTER,0.901216,1.01724025,-0.11602425
NJ,ST FRANCIS MEDICAL CENTER,0.985752,1.01724025,-0.03148825
NJ,ST JOSEPH'S REGIONAL MEDICAL CENTER,1.38,1.01724025,0.36275975
NJ,ST LUKE'S WARREN HOSPITAL,0.98,1.01724025,-0.03724025
NJ,ST MARY'S GENERAL HOSPITAL,0.836023,1.01724025,-0.18121725
NJ,TRINITAS REGIONAL MEDICAL CENTER,1.037652,1.01724025,0.02041175
NJ,UNIV MEDICAL CENTER OF PRINCETON AT PLAINSBORO,1.03,1.01724025,0.01275975
NJ,UNIVERSITY HOSPITAL,0.922166,1.01724025,-0.09507425
NJ,VALLEY HOSPITAL,0.905918,1.01724025,-0.11132225
NJ,VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY,1.1,1.01724025,0.08275975
NJ,VIRTUA WEST JERSEY HOSPITALS VOORHEES,0.93,1.01724025,-0.08724025
NJ,WEISMAN CHILDRENS REHABILITATION HOSPITAL,1.01724025,1.01724025,0
NM,ARTESIA GENERAL HOSPITAL,0.964465,0.99890425,-0.03443925
NM,CARLSBAD MEDICAL CENTER,0.914809,0.99890425,-0.08409525
NM,CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER,0.870616,0.99890425,-0.12828825
NM,CIBOLA GENERAL HOSPITAL,0.99890425,0.99890425,0
NM,CROWNPOINT HEALTHCARE FACILITY,1,0.99890425,0.00109575
NM,DHHS USPHS INDIAN HEALTH SERVICES,1,0.99890425,0.00109575
NM,DR DAN C TRIGG MEMORIAL HOSPITAL,0.99890425,0.99890425,0
NM,EASTERN NEW MEXICO MEDICAL CENTER,0.985055,0.99890425,-0.01384925
NM,GALLUP INDIAN MEDICAL CENTER,0.986911,0.99890425,-0.01199325
NM,GERALD CHAMPION REGIONAL MEDICAL CENTER,0.771654,0.99890425,-0.22725025
NM,GILA REGIONAL MEDICAL CENTER,0.99488,0.99890425,-0.00402425
NM,GUADALUPE COUNTY HOSPITAL,0.998622,0.99890425,-0.00028225
NM,HOLY CROSS HOSPITAL A DIV OF TAOS HEALTH SYSTEMS,1.01,0.99890425,0.01109575
NM,LEA REGIONAL MEDICAL CENTER,1.022662,0.99890425,0.02375775
NM,LINCOLN COUNTY MEDICAL CENTER,0.99890425,0.99890425,0
NM,LOS ALAMOS MEDICAL CENTER,1.041866,0.99890425,0.04296175
NM,LOVELACE MEDICAL CENTER,0.917954,0.99890425,-0.08095025
NM,LOVELACE REGIONAL HOSPITAL - ROSWELL,0.934933,0.99890425,-0.06397125
NM,LOVELACE WESTSIDE HOSPITAL,0.928063,0.99890425,-0.07084125
NM,LOVELACE WOMEN'S HOSPITAL,0.932348,0.99890425,-0.06655625
NM,MEMORIAL MEDICAL CENTER,1.092918,0.99890425,0.09401375
NM,MESCALERO PHS INDIAN HOSPITAL,0.999719,0.99890425,0.00081475
NM,MIMBRES MEMORIAL HOSPITAL,0.99890425,0.99890425,0
NM,MINERS' COLFAX MEDICAL CENTER,0.99890425,0.99890425,0
NM,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,1.041473,0.99890425,0.04256875
NM,NOR-LEA HOSPITAL DISTRICT,0.99890425,0.99890425,0
NM,NORTHERN NAVAJO MEDICAL CENTER,0.985787,0.99890425,-0.01311725
NM,PLAINS REGIONAL MEDICAL CENTER,1.026953,0.99890425,0.02804875
NM,PRESBYTERIAN ESPANOLA HOSPITAL,0.970758,0.99890425,-0.02814625
NM,PRESBYTERIAN HOSPITAL,1.193977,0.99890425,0.19507275
NM,REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES,0.981404,0.99890425,-0.01750025
NM,ROOSEVELT GENERAL HOSPITAL,0.995994,0.99890425,-0.00291025
NM,SAN JUAN REGIONAL MEDICAL CENTER,1.009663,0.99890425,0.01075875
NM,SAN MIGUEL CORP D/B/A ALTA VISTA REGIONAL HOSPITAL,0.96,0.99890425,-0.03890425
NM,SANTA FE PHS INDIAN HOSPITAL,0.999779,0.99890425,0.00087475
NM,SIERRA VISTA HOSPITAL,0.99890425,0.99890425,0
NM,SOCORRO GENERAL HOSPITAL,0.99890425,0.99890425,0
NM,UNION COUNTY GENERAL HOSPITAL,0.99890425,0.99890425,0
NM,UNM HOSPITAL,1.5,0.99890425,0.50109575
NM,UNM SANDOVAL REGIONAL MEDICAL CENTER,0.935056,0.99890425,-0.06384825
NM,ZUNI COMPREHENSIVE COMMUNITY HEALTH CENTER,0.996617,0.99890425,-0.00228725
NV,BANNER CHURCHILL COMMUNITY HOSPITAL,1.162518421,1.162518421,0
NV,BATTLE MOUNTAIN GENERAL HOSPITAL,1.162518421,1.162518421,0
NV,BOULDER CITY HOSPITAL,1.162518421,1.162518421,0
NV,CARSON TAHOE REGIONAL MEDICAL CENTER,0.920846,1.162518421,-0.241672421
NV,CARSON VALLEY MEDICAL CENTER,1.162518421,1.162518421,0
NV,CENTENNIAL HILLS HOSPITAL MEDICAL CENTER,1.237943,1.162518421,0.075424579
NV,DESERT SPRINGS HOSPITAL,1.105578,1.162518421,-0.056940421
NV,DESERT VIEW REGIONAL MEDICAL CENTER,1.162518421,1.162518421,0
NV,GROVER C DILS MEDICAL CENTER,1.162518421,1.162518421,0
NV,HARMON HOSPITAL,1.162518421,1.162518421,0
NV,HENDERSON HOSPITAL,1.162518421,1.162518421,0
NV,HUMBOLDT GENERAL HOSPITAL,1.162518421,1.162518421,0
NV,INCLINE VILLAGE HEALTH CENTER,1.162518421,1.162518421,0
NV,MESA VIEW REGIONAL HOSPITAL,1.162518421,1.162518421,0
NV,MOUNT GRANT GENERAL HOSPITAL,1.162518421,1.162518421,0
NV,MOUNTAIN'S EDGE HOSPITAL,1.162518421,1.162518421,0
NV,MOUNTAINVIEW HOSPITAL,1.175356,1.162518421,0.012837579
NV,NORTH VISTA HOSPITAL,0.900871,1.162518421,-0.261647421
NV,NORTHEASTERN NEVADA REGIONAL HOSPITAL,0.951622,1.162518421,-0.210896421
NV,NORTHERN NEVADA MEDICAL CENTER,1.260075,1.162518421,0.097556579
NV,PERSHING GENERAL HOSPITAL,1.162518421,1.162518421,0
NV,RENOWN REGIONAL MEDICAL CENTER,1.354244,1.162518421,0.191725579
NV,RENOWN SOUTH MEADOWS MEDICAL CENTER,1.137083,1.162518421,-0.025435421
NV,SAINT MARY'S REGIONAL MEDICAL CENTER,0.615306,1.162518421,-0.547212421
NV,SOUTH LYON MEDICAL CENTER,1.162518421,1.162518421,0
NV,SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER,1.19357,1.162518421,0.031051579
NV,SPRING VALLEY HOSPITAL MEDICAL CENTER,1.208725,1.162518421,0.046206579
NV,ST ROSE DOMINICAN HOSPITALS - ROSE DE LIMA CAMPUS,0.979152,1.162518421,-0.183366421
NV,ST ROSE DOMINICAN HOSPITALS - SAN MARTIN CAMPUS,1.288678,1.162518421,0.126159579
NV,ST ROSE DOMINICAN HOSPITALS - SIENA CAMPUS,1.13452,1.162518421,-0.027998421
NV,SUMMERLIN HOSPITAL MEDICAL CENTER,1.47989,1.162518421,0.317371579
NV,SUNRISE HOSPITAL AND MEDICAL CENTER,1.343426,1.162518421,0.180907579
NV,UNIVERSITY MEDICAL CENTER,1.428376,1.162518421,0.265857579
NV,VALLEY HOSPITAL MEDICAL CENTER,1.372589,1.162518421,0.210070579
NV,WILLIAM BEE RIRIE HOSPITAL,1.162518421,1.162518421,0
NY,ADIRONDACK MEDICAL CENTER,1.029679,1.069966,-0.040287
NY,ALBANY MEDICAL CENTER HOSPITAL,0.835491,1.069966,-0.234475
NY,ALBANY MEMORIAL HOSPITAL,1.037795,1.069966,-0.032171
NY,ALICE HYDE MEDICAL CENTER,1.08823,1.069966,0.018264
NY,ARNOT OGDEN MEDICAL CENTER,1.002341,1.069966,-0.067625
NY,AUBURN  COMMUNITY  HOSPITAL,1.05,1.069966,-0.019966
NY,AURELIA OSBORN FOX MEMORIAL HOSPITAL,0.95152,1.069966,-0.118446
NY,BELLEVUE HOSPITAL CENTER,1.337317,1.069966,0.267351
NY,BERTRAND CHAFFEE HOSPITAL,0.99555,1.069966,-0.074416
NY,BLYTHEDALE CHILDREN'S HOSPITAL,1.069966,1.069966,0
NY,BON SECOURS COMMUNITY HOSPITAL,0.935772,1.069966,-0.134194
NY,BRONX-LEBANON HOSPITAL CENTER,1.22,1.069966,0.150034
NY,BROOKDALE HOSPITAL MEDICAL CENTER,1.244846,1.069966,0.17488
NY,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,1.057296,1.069966,-0.01267
NY,BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS,0.947753,1.069966,-0.122213
NY,BROOKS MEMORIAL HOSPITAL,0.945267,1.069966,-0.124699
NY,BURDETT CARE CENTER,1.069966,1.069966,0
NY,CANTON-POTSDAM HOSPITAL,1.028251,1.069966,-0.041715
NY,"CARTHAGE AREA HOSPITAL, INC",1.069966,1.069966,0
NY,CATSKILL REGIONAL MEDICAL CENTER,0.929767,1.069966,-0.140199
NY,CATSKILL REGIONAL MEDICAL CENTER - G HERMANN SITE,1.069966,1.069966,0
NY,CAYUGA MEDICAL CENTER AT ITHACA,0.997989,1.069966,-0.071977
NY,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,0.912193,1.069966,-0.157773
NY,"CHENANGO MEMORIAL HOSPITAL, INC",0.989299,1.069966,-0.080667
NY,CLAXTON-HEPBURN MEDICAL CENTER,1.048542,1.069966,-0.021424
NY,CLIFTON FINE HOSPITAL,1.069966,1.069966,0
NY,CLIFTON SPRINGS HOSPITAL AND CLINIC,0.982711,1.069966,-0.087255
NY,COBLESKILL REGIONAL HOSPITAL,0.996299,1.069966,-0.073667
NY,COLUMBIA MEMORIAL HOSPITAL,0.984755,1.069966,-0.085211
NY,"COMMUNITY MEMORIAL HOSPITAL, INC",1.069966,1.069966,0
NY,CONEY ISLAND HOSPITAL,1.51,1.069966,0.440034
NY,CORNING HOSPITAL,0.888608,1.069966,-0.181358
NY,"CORTLAND REGIONAL MEDICAL CENTER, INC",0.917852,1.069966,-0.152114
NY,CROUSE HOSPITAL,1.080955,1.069966,0.010989
NY,"CUBA MEMORIAL HOSPITAL, INC",1.069966,1.069966,0
NY,"DELAWARE VALLEY HOSPITAL, INC",1.069966,1.069966,0
NY,EASTERN LONG ISLAND HOSPITAL,0.955417,1.069966,-0.114549
NY,EASTERN NIAGARA HOSPITAL,0.900797,1.069966,-0.169169
NY,ELIZABETHTOWN COMMUNITY HOSPITAL,1.069966,1.069966,0
NY,ELLENVILLE REGIONAL HOSPITAL,1.069966,1.069966,0
NY,ELLIS HOSPITAL,1.086651,1.069966,0.016685
NY,ELMHURST HOSPITAL CENTER,1.102687,1.069966,0.032721
NY,ERIE COUNTY MEDICAL CENTER,1.052874,1.069966,-0.017092
NY,F F THOMPSON HOSPITAL,1.007176,1.069966,-0.06279
NY,FAXTON-ST LUKE'S HEALTHCARE,1.019992,1.069966,-0.049974
NY,FLUSHING HOSPITAL MEDICAL CENTER,1.067852,1.069966,-0.002114
NY,GENEVA GENERAL HOSPITAL,0.99,1.069966,-0.079966
NY,GLEN COVE HOSPITAL,0.96,1.069966,-0.109966
NY,GLENS FALLS HOSPITAL,0.987579,1.069966,-0.082387
NY,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1.270616,1.069966,0.20065
NY,GOOD SAMARITAN HOSPITAL OF SUFFERN,1.351256,1.069966,0.28129
NY,GOUVERNEUR HOSPITAL,1.069966,1.069966,0
NY,HARLEM HOSPITAL CENTER,0.965301,1.069966,-0.104665
NY,HEALTHALLIANCE HOSPITAL BROADWAY CAMPUS,1.075873,1.069966,0.005907
NY,HEALTHALLIANCE HOSPITAL MARYS AVENUE CAMPUS,0.969893,1.069966,-0.100073
NY,HELEN HAYES HOSPITAL,0.998104,1.069966,-0.071862
NY,HIGHLAND HOSPITAL,1.074547,1.069966,0.004581
NY,HOSPITAL FOR SPECIAL SURGERY,0.938007,1.069966,-0.131959
NY,HUNTINGTON HOSPITAL,1.03,1.069966,-0.039966
NY,INTERFAITH MEDICAL CENTER,0.983056,1.069966,-0.08691
NY,"IRA DAVENPORT MEMORIAL HOSPITAL, INC",0.981187,1.069966,-0.088779
NY,JACOBI MEDICAL CENTER,1.135393,1.069966,0.065427
NY,JAMAICA HOSPITAL MEDICAL CENTER,1.056375,1.069966,-0.013591
NY,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,1.268141,1.069966,0.198175
NY,JONES MEMORIAL HOSPITAL,1.165705,1.069966,0.095739
NY,KALEIDA HEALTH,0.981863,1.069966,-0.088103
NY,KENMORE MERCY HOSPITAL,0.870777,1.069966,-0.199189
NY,KINGS COUNTY HOSPITAL CENTER,1.317443,1.069966,0.247477
NY,KINGSBROOK JEWISH MEDICAL CENTER,1.271617,1.069966,0.201651
NY,LAWRENCE HOSPITAL CENTER,0.91,1.069966,-0.159966
NY,LENOX HILL HOSPITAL,1.168265,1.069966,0.098299
NY,LEWIS COUNTY GENERAL HOSPITAL,1.069966,1.069966,0
NY,LINCOLN MEDICAL & MENTAL HEALTH CENTER,0.926075,1.069966,-0.143891
NY,LITTLE FALLS HOSPITAL,1.069966,1.069966,0
NY,LONG ISLAND JEWISH MEDICAL CENTER,1.39,1.069966,0.320034
NY,MAIMONIDES MEDICAL CENTER,1.08498,1.069966,0.015014
NY,MARGARETVILLE MEMORIAL HOSPITAL,1.069966,1.069966,0
NY,MARY IMOGENE BASSETT HOSPITAL,1.11,1.069966,0.040034
NY,MASSENA MEMORIAL HOSPITAL,0.964868,1.069966,-0.105098
NY,MEDINA MEMORIAL HOSPITAL,1.069966,1.069966,0
NY,MERCY HOSPITAL OF BUFFALO,1.212767,1.069966,0.142801
NY,MERCY MEDICAL CENTER,1.031851,1.069966,-0.038115
NY,METROPOLITAN HOSPITAL CENTER,1.11701,1.069966,0.047044
NY,MONROE COMMUNITY HOSPITAL,0.999795,1.069966,-0.070171
NY,MONTEFIORE MEDICAL CENTER,1.439556,1.069966,0.36959
NY,MONTEFIORE MOUNT VERNON HOSPITAL,1.021014,1.069966,-0.048952
NY,MONTEFIORE NEW ROCHELLE HOSPITAL,1.034593,1.069966,-0.035373
NY,MOSES-LUDINGTON HOSPITAL,1.069966,1.069966,0
NY,MOUNT SINAI BETH ISRAEL/PETRIE CAMPUS,1.15,1.069966,0.080034
NY,MOUNT SINAI HOSPITAL,0.984145,1.069966,-0.085821
NY,MOUNT SINAI WEST,0.92,1.069966,-0.149966
NY,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,1.1,1.069966,0.030034
NY,N Y EYE AND EAR INFIRMARY,0.91,1.069966,-0.159966
NY,NASSAU UNIVERSITY MEDICAL CENTER,1.082571,1.069966,0.012605
NY,NATHAN LITTAUER HOSPITAL,1.00082,1.069966,-0.069146
NY,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",0.932976,1.069966,-0.13699
NY,NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL,1.44,1.069966,0.370034
NY,NEW YORK-PRESBYTERIAN HOSPITAL,1.023905,1.069966,-0.046061
NY,NEW YORK-PRESBYTERIAN/HUDSON VALLEY HOSPITAL,1.029885,1.069966,-0.040081
NY,NEW YORK-PRESBYTERIAN/QUEENS,1.235631,1.069966,0.165665
NY,NEWARK-WAYNE COMMUNITY HOSPITAL,1.084711,1.069966,0.014745
NY,NIAGARA FALLS MEMORIAL MEDICAL CENTER,1.074028,1.069966,0.004062
NY,NICHOLAS H NOYES MEMORIAL HOSPITAL,0.953762,1.069966,-0.116204
NY,NORTH CENTRAL BRONX HOSPITAL,0.986933,1.069966,-0.083033
NY,NORTH SHORE UNIVERSITY HOSPITAL,1.07,1.069966,3.40E-05
NY,NORTHERN DUTCHESS HOSPITAL,1.026686,1.069966,-0.04328
NY,NORTHERN WESTCHESTER HOSPITAL,1.102816,1.069966,0.03285
NY,NYACK HOSPITAL,1.003356,1.069966,-0.06661
NY,NYU HOSPITALS CENTER,0.93,1.069966,-0.139966
NY,NYU WINTHROP HOSPITAL,1.27,1.069966,0.200034
NY,O'CONNOR HOSPITAL,0.848106,1.069966,-0.22186
NY,OLEAN GENERAL HOSPITAL,0.961421,1.069966,-0.108545
NY,ONEIDA HEALTHCARE,0.88,1.069966,-0.189966
NY,ORANGE REGIONAL MEDICAL CENTER,0.770883,1.069966,-0.299083
NY,OSWEGO HOSPITAL,1.09367,1.069966,0.023704
NY,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",1.13,1.069966,0.060034
NY,PECONIC BAY MEDICAL CENTER,1.018357,1.069966,-0.051609
NY,PHELPS MEMORIAL HOSPITAL ASSN,1.04,1.069966,-0.029966
NY,PLAINVIEW HOSPITAL,1.076622,1.069966,0.006656
NY,PUTNAM HOSPITAL CENTER,0.96648,1.069966,-0.103486
NY,QUEENS HOSPITAL CENTER,1.063539,1.069966,-0.006427
NY,RICHMOND UNIVERSITY MEDICAL CENTER,1.325318,1.069966,0.255352
NY,"RIVER HOSPITAL, INC",1.069966,1.069966,0
NY,ROCHESTER GENERAL HOSPITAL,0.955359,1.069966,-0.114607
NY,ROCKEFELLER UNIVERSITY HOSPITAL,1.069966,1.069966,0
NY,"ROME MEMORIAL HOSPITAL, INC",1.020833,1.069966,-0.049133
NY,SAMARITAN HOSPITAL,1.081854,1.069966,0.011888
NY,SAMARITAN MEDICAL CENTER,1.039411,1.069966,-0.030555
NY,SARATOGA HOSPITAL,0.94775,1.069966,-0.122216
NY,"SCHUYLER HOSPITAL, INC",1.069966,1.069966,0
NY,SISTERS OF CHARITY HOSPITAL,1.166265,1.069966,0.096299
NY,SOLDIERS AND SAILORS MEMORIAL HOSPITAL OF YATES,1.069966,1.069966,0
NY,SOUTH NASSAU COMMUNITIES HOSPITAL,1.087215,1.069966,0.017249
NY,SOUTHAMPTON HOSPITAL,0.975176,1.069966,-0.09479
NY,SOUTHSIDE HOSPITAL,0.85,1.069966,-0.219966
NY,ST ANTHONY COMMUNITY HOSPITAL,1.192413,1.069966,0.122447
NY,ST BARNABAS HOSPITAL,1.077288,1.069966,0.007322
NY,ST CATHERINE OF SIENA HOSPITAL,1.008976,1.069966,-0.06099
NY,ST CHARLES HOSPITAL,0.9,1.069966,-0.169966
NY,ST ELIZABETH MEDICAL CENTER,1.18,1.069966,0.110034
NY,"ST FRANCIS HOSPITAL, ROSLYN",0.99,1.069966,-0.079966
NY,ST JAMES MERCY HOSPITAL,0.983092,1.069966,-0.086874
NY,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,1.163344,1.069966,0.093378
NY,ST JOHN'S RIVERSIDE HOSPITAL,0.900408,1.069966,-0.169558
NY,ST JOSEPH HOSPITAL,0.980239,1.069966,-0.089727
NY,ST JOSEPH'S HOSPITAL HEALTH CENTER,1.022249,1.069966,-0.047717
NY,"ST JOSEPH'S HOSPITAL, INC",0.996691,1.069966,-0.073275
NY,ST JOSEPH'S MEDICAL CENTER,1.690191,1.069966,0.620225
NY,ST LUKE'S CORNWALL HOSPITAL,1.028059,1.069966,-0.041907
NY,ST MARY'S HOSPITAL ( TROY ),0.997645,1.069966,-0.072321
NY,ST MARY'S HOSPITAL AT AMSTERDAM,1.05,1.069966,-0.019966
NY,ST PETER'S HOSPITAL,1.028671,1.069966,-0.041295
NY,STATEN ISLAND UNIVERSITY HOSPITAL,1.470102,1.069966,0.400136
NY,STRONG MEMORIAL HOSPITAL,1.353167,1.069966,0.283201
NY,SUNNYVIEW HOSPITAL AND REHABILITATION CENTER,0.99837,1.069966,-0.071596
NY,TLC HEALTH NETWORK,0.99,1.069966,-0.079966
NY,TRI-TOWN REGIONAL HEALTHCARE,1.069966,1.069966,0
NY,"UNITED HEALTH SERVICES HOSPITALS, INC",0.946307,1.069966,-0.123659
NY,UNITED MEMORIAL MEDICAL CENTER,0.9326,1.069966,-0.137366
NY,UNITY HOSPITAL OF ROCHESTER,0.88,1.069966,-0.189966
NY,UNIVERSITY HOSPITAL ( STONY BROOK ),1.03,1.069966,-0.039966
NY,UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE ),1.37,1.069966,0.300034
NY,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,1.812343,1.069966,0.742377
NY,VASSAR BROTHERS MEDICAL CENTER,1.161251,1.069966,0.091285
NY,WESTCHESTER MEDICAL CENTER,1.572021,1.069966,0.502055
NY,"WESTFIELD MEMORIAL HOSPITAL, INC",0.999996,1.069966,-0.06997
NY,WHITE PLAINS HOSPITAL CENTER,1.80985,1.069966,0.739884
NY,WOMAN'S CHRISTIAN ASSOCIATION,1.067918,1.069966,-0.002048
NY,WOODHULL MEDICAL AND MENTAL HEALTH CENTER,1.001102,1.069966,-0.068864
NY,WYCKOFF HEIGHTS MEDICAL CENTER,1.126048,1.069966,0.056082
NY,WYOMING COUNTY COMMUNITY HOSPITAL,0.981044,1.069966,-0.088922
OH,ADAMS COUNTY REGIONAL MEDICAL CENTER,0.984163984,0.984163984,0
OH,ADENA PIKE MEDICAL CENTER,0.984163984,0.984163984,0
OH,ADENA REGIONAL MEDICAL CENTER,0.993372,0.984163984,0.009208016
OH,AFFINITY MEDICAL CENTER,1.077282,0.984163984,0.093118016
OH,AKRON CHILDREN'S HOSPITAL,0.984163984,0.984163984,0
OH,AKRON GENERAL MEDICAL CENTER,1.377624,0.984163984,0.393460016
OH,ALLIANCE COMMUNITY HOSPITAL,1.018525,0.984163984,0.034361016
OH,ASHTABULA COUNTY MEDICAL CENTER,1.107289,0.984163984,0.123125016
OH,ATRIUM MEDICAL CENTER,1.017928,0.984163984,0.033764016
OH,AULTMAN HOSPITAL,0.882111,0.984163984,-0.102052984
OH,AULTMAN ORRVILLE HOSPITAL,0.984163984,0.984163984,0
OH,AVITA ONTARIO,0.984163984,0.984163984,0
OH,"BARNESVILLE HOSPITAL ASSOCIATION, INC",0.984163984,0.984163984,0
OH,BAY PARK COMMUNITY HOSPITAL,1.014119,0.984163984,0.029955016
