State,Hospital Name,Rankings,Average,Difference
NH,SPEARE MEMORIAL HOSPITAL,43.36,42.88076923,0.479230769
NH,ST JOSEPH HOSPITAL,42.5,42.88076923,-0.380769231
NH,UPPER CONNECTICUT VALLEY HOSPITAL,44.38,42.88076923,1.499230769
NH,VALLEY REGIONAL HOSPITAL,40.96,42.88076923,-1.920769231
NH,WEEKS MEDICAL CENTER,44.06,42.88076923,1.179230769
NH,WENTWORTH-DOUGLASS HOSPITAL,43.56,42.88076923,0.679230769
NJ,ATLANTICARE REGIONAL MEDICAL CENTER - CITY CAMPUS,42.12,41.16333333,0.956666667
NJ,BAYSHORE MEDICAL CENTER,40.94,41.16333333,-0.223333333
NJ,BERGEN REGIONAL MEDICAL CENTER,39,41.16333333,-2.163333333
NJ,CAPE REGIONAL MEDICAL CENTER INC,41.98,41.16333333,0.816666667
NJ,CAPITAL HEALTH MEDICAL CENTER - HOPEWELL,41.54,41.16333333,0.376666667
NJ,CAPITAL HEALTH SYSTEM-FULD CAMPUS,40.98,41.16333333,-0.183333333
NJ,CAREPOINT HEALTH - BAYONNE MEDICAL CENTER,40.34,41.16333333,-0.823333333
NJ,CAREPOINT HEALTH-CHRIST HOSPITAL,40,41.16333333,-1.163333333
NJ,CAREPOINT HEALTH-HOBOKEN UNIVERSITY MEDICAL CENTER,40.62,41.16333333,-0.543333333
NJ,CENTRASTATE MEDICAL CENTER,41.64,41.16333333,0.476666667
NJ,CHILDREN'S SPECIALIZED HOSPITAL,40.96,41.16333333,-0.203333333
NJ,CHILTON MEDICAL CENTER,40.88,41.16333333,-0.283333333
NJ,CLARA MAASS MEDICAL CENTER,40.66,41.16333333,-0.503333333
NJ,COMMUNITY MEDICAL CENTER,40.36,41.16333333,-0.803333333
NJ,COOPER UNIVERSITY HOSPITAL,41.4,41.16333333,0.236666667
NJ,DEBORAH HEART AND LUNG CENTER,43.06,41.16333333,1.896666667
NJ,EAST ORANGE GENERAL HOSPITAL,37.42,41.16333333,-3.743333333
NJ,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,41.4,41.16333333,0.236666667
NJ,HACKENSACK MERIDIAN HEALTH PASCACK VALLEY MEDICAL,41.38,41.16333333,0.216666667
NJ,HACKENSACK UNIVERSITY MEDICAL CENTER,42.9,41.16333333,1.736666667
NJ,HACKENSACK-UMC MOUNTAINSIDE,41.14,41.16333333,-0.023333333
NJ,HACKETTSTOWN MEDICAL CENTER,39.6,41.16333333,-1.563333333
NJ,HOLY NAME MEDICAL CENTER,42.04,41.16333333,0.876666667
NJ,HUNTERDON MEDICAL CENTER,42.4,41.16333333,1.236666667
NJ,INSPIRA MEDICAL CENTER ELMER,43.26,41.16333333,2.096666667
NJ,INSPIRA MEDICAL CENTER VINELAND,41.64,41.16333333,0.476666667
NJ,INSPIRA MEDICAL CENTER WOODBURY,41.26,41.16333333,0.096666667
NJ,JERSEY CITY MEDICAL CENTER,41.62,41.16333333,0.456666667
NJ,JERSEY SHORE UNIVERSITY MEDICAL CENTER,41.5,41.16333333,0.336666667
NJ,JFK MEDICAL CTR - ANTHONY M. YELENCSICS COMMUNITY,40.98,41.16333333,-0.183333333
NJ,KENNEDY UNIVERSITY HOSPITAL - STRATFORD DIV,41.22,41.16333333,0.056666667
NJ,LOURDES MEDICAL CENTER OF BURLINGTON COUNTY,39.56,41.16333333,-1.603333333
NJ,MEADOWLANDS HOSPITAL MEDICAL CENTER,40.46,41.16333333,-0.703333333
NJ,MEMORIAL HOSPITAL OF SALEM COUNTY,40.5,41.16333333,-0.663333333
NJ,MONMOUTH MEDICAL CENTER,42.66,41.16333333,1.496666667
NJ,MONMOUTH MEDICAL CENTER-SOUTHERN CAMPUS,42.06,41.16333333,0.896666667
NJ,MORRISTOWN MEDICAL CENTER,42.04,41.16333333,0.876666667
NJ,NEWARK BETH ISRAEL MEDICAL CENTER,41.66,41.16333333,0.496666667
NJ,NEWTON MEDICAL CENTER,41.58,41.16333333,0.416666667
NJ,OCEAN MEDICAL CENTER,40.78,41.16333333,-0.383333333
NJ,OUR LADY OF LOURDES MEDICAL CENTER,40.36,41.16333333,-0.803333333
NJ,OVERLOOK MEDICAL CENTER,41.62,41.16333333,0.456666667
NJ,PALISADES MEDICAL CENTER,40.1,41.16333333,-1.063333333
NJ,RARITAN BAY MEDICAL CENTER PERTH AMBOY DIVISION,40.58,41.16333333,-0.583333333
NJ,RIVERVIEW MEDICAL CENTER,41.84,41.16333333,0.676666667
NJ,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL,41.64,41.16333333,0.476666667
NJ,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT RAHWAY,41.82,41.16333333,0.656666667
NJ,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL HAMILTON,40.64,41.16333333,-0.523333333
NJ,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL SOMERSET,40.32,41.16333333,-0.843333333
NJ,SAINT BARNABAS MEDICAL CENTER,42.66,41.16333333,1.496666667
NJ,SAINT CLARE'S HOSPITAL/ DENVILLE CAMPUS,40.62,41.16333333,-0.543333333
NJ,SAINT MICHAEL'S MEDICAL CENTER,41.16,41.16333333,-0.003333333
NJ,SAINT PETER'S UNIVERSITY HOSPITAL,42.76,41.16333333,1.596666667
NJ,SHORE MEDICAL CENTER,43.48,41.16333333,2.316666667
NJ,SOUTHERN OCEAN MEDICAL CENTER,40.94,41.16333333,-0.223333333
NJ,ST FRANCIS MEDICAL CENTER,40.88,41.16333333,-0.283333333
NJ,ST JOSEPH'S REGIONAL MEDICAL CENTER,40.16,41.16333333,-1.003333333
NJ,ST LUKE'S WARREN HOSPITAL,42.02,41.16333333,0.856666667
NJ,ST MARY'S GENERAL HOSPITAL,39.34,41.16333333,-1.823333333
NJ,TRINITAS REGIONAL MEDICAL CENTER,39.22,41.16333333,-1.943333333
NJ,UNIV MEDICAL CENTER OF PRINCETON AT PLAINSBORO,43.04,41.16333333,1.876666667
NJ,UNIVERSITY HOSPITAL,38.02,41.16333333,-3.143333333
NJ,VALLEY HOSPITAL,42.7,41.16333333,1.536666667
NJ,VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY,40.22,41.16333333,-0.943333333
NJ,VIRTUA WEST JERSEY HOSPITALS VOORHEES,42.14,41.16333333,0.976666667
NJ,WEISMAN CHILDRENS REHABILITATION HOSPITAL,40.96,41.16333333,-0.203333333
NM,ARTESIA GENERAL HOSPITAL,42.82,41.60731707,1.212682927
NM,CARLSBAD MEDICAL CENTER,41.1,41.60731707,-0.507317073
NM,CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER,40.44,41.60731707,-1.167317073
NM,CIBOLA GENERAL HOSPITAL,42.44,41.60731707,0.832682927
NM,CROWNPOINT HEALTHCARE FACILITY,40.96,41.60731707,-0.647317073
NM,DHHS USPHS INDIAN HEALTH SERVICES,40.96,41.60731707,-0.647317073
NM,DR DAN C TRIGG MEMORIAL HOSPITAL,40.96,41.60731707,-0.647317073
NM,EASTERN NEW MEXICO MEDICAL CENTER,41.22,41.60731707,-0.387317073
NM,GALLUP INDIAN MEDICAL CENTER,40.96,41.60731707,-0.647317073
NM,GERALD CHAMPION REGIONAL MEDICAL CENTER,40.06,41.60731707,-1.547317073
NM,GILA REGIONAL MEDICAL CENTER,43.28,41.60731707,1.672682927
NM,GUADALUPE COUNTY HOSPITAL,44.18,41.60731707,2.572682927
NM,HOLY CROSS HOSPITAL A DIV OF TAOS HEALTH SYSTEMS,43.08,41.60731707,1.472682927
NM,LEA REGIONAL MEDICAL CENTER,40.34,41.60731707,-1.267317073
NM,LINCOLN COUNTY MEDICAL CENTER,43.44,41.60731707,1.832682927
NM,LOS ALAMOS MEDICAL CENTER,40.36,41.60731707,-1.247317073
NM,LOVELACE MEDICAL CENTER,40.38,41.60731707,-1.227317073
NM,LOVELACE REGIONAL HOSPITAL - ROSWELL,42.36,41.60731707,0.752682927
NM,LOVELACE WESTSIDE HOSPITAL,43.24,41.60731707,1.632682927
NM,LOVELACE WOMEN'S HOSPITAL,41.4,41.60731707,-0.207317073
NM,MEMORIAL MEDICAL CENTER,40.72,41.60731707,-0.887317073
NM,MESCALERO PHS INDIAN HOSPITAL,40.96,41.60731707,-0.647317073
NM,MIMBRES MEMORIAL HOSPITAL,41.68,41.60731707,0.072682927
NM,MINERS' COLFAX MEDICAL CENTER,41.32,41.60731707,-0.287317073
NM,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,41.16,41.60731707,-0.447317073
NM,NOR-LEA HOSPITAL DISTRICT,40.96,41.60731707,-0.647317073
NM,NORTHERN NAVAJO MEDICAL CENTER,40.9,41.60731707,-0.707317073
NM,PLAINS REGIONAL MEDICAL CENTER,42.56,41.60731707,0.952682927
NM,PRESBYTERIAN ESPANOLA HOSPITAL,43.5,41.60731707,1.892682927
NM,PRESBYTERIAN HOSPITAL,42.16,41.60731707,0.552682927
NM,REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES,39.44,41.60731707,-2.167317073
NM,ROOSEVELT GENERAL HOSPITAL,42.76,41.60731707,1.152682927
NM,SAN JUAN REGIONAL MEDICAL CENTER,41.86,41.60731707,0.252682927
NM,SAN MIGUEL CORP D/B/A ALTA VISTA REGIONAL HOSPITAL,42.12,41.60731707,0.512682927
NM,SANTA FE PHS INDIAN HOSPITAL,40.96,41.60731707,-0.647317073
NM,SIERRA VISTA HOSPITAL,40.96,41.60731707,-0.647317073
NM,SOCORRO GENERAL HOSPITAL,42.28,41.60731707,0.672682927
NM,UNION COUNTY GENERAL HOSPITAL,40.96,41.60731707,-0.647317073
NM,UNM HOSPITAL,41,41.60731707,-0.607317073
NM,UNM SANDOVAL REGIONAL MEDICAL CENTER,41.5,41.60731707,-0.107317073
NM,ZUNI COMPREHENSIVE COMMUNITY HEALTH CENTER,42.16,41.60731707,0.552682927
NV,BANNER CHURCHILL COMMUNITY HOSPITAL,43.24,41.07828571,2.161714286
NV,BATTLE MOUNTAIN GENERAL HOSPITAL,40.96,41.07828571,-0.118285714
NV,BOULDER CITY HOSPITAL,40.96,41.07828571,-0.118285714
NV,CARSON TAHOE REGIONAL MEDICAL CENTER,41.5,41.07828571,0.421714286
NV,CARSON VALLEY MEDICAL CENTER,42.86,41.07828571,1.781714286
NV,CENTENNIAL HILLS HOSPITAL MEDICAL CENTER,40.16,41.07828571,-0.918285714
NV,DESERT SPRINGS HOSPITAL,40.16,41.07828571,-0.918285714
NV,DESERT VIEW REGIONAL MEDICAL CENTER,40.96,41.07828571,-0.118285714
NV,GROVER C DILS MEDICAL CENTER,40.96,41.07828571,-0.118285714
NV,HARMON HOSPITAL,40.96,41.07828571,-0.118285714
NV,HENDERSON HOSPITAL,40.96,41.07828571,-0.118285714
NV,HUMBOLDT GENERAL HOSPITAL,41.96,41.07828571,0.881714286
NV,INCLINE VILLAGE HEALTH CENTER,40.96,41.07828571,-0.118285714
NV,MESA VIEW REGIONAL HOSPITAL,43.82,41.07828571,2.741714286
NV,MOUNT GRANT GENERAL HOSPITAL,41.9,41.07828571,0.821714286
NV,MOUNTAIN'S EDGE HOSPITAL,40.96,41.07828571,-0.118285714
NV,MOUNTAINVIEW HOSPITAL,41.22,41.07828571,0.141714286
NV,NORTH VISTA HOSPITAL,40.48,41.07828571,-0.598285714
NV,NORTHEASTERN NEVADA REGIONAL HOSPITAL,40.9,41.07828571,-0.178285714
NV,NORTHERN NEVADA MEDICAL CENTER,41.96,41.07828571,0.881714286
NV,PERSHING GENERAL HOSPITAL,40.96,41.07828571,-0.118285714
NV,RENOWN REGIONAL MEDICAL CENTER,39.82,41.07828571,-1.258285714
NV,RENOWN SOUTH MEADOWS MEDICAL CENTER,42.48,41.07828571,1.401714286
NV,SAINT MARY'S REGIONAL MEDICAL CENTER,40.34,41.07828571,-0.738285714
NV,SOUTH LYON MEDICAL CENTER,40.96,41.07828571,-0.118285714
NV,SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER,41.16,41.07828571,0.081714286
NV,SPRING VALLEY HOSPITAL MEDICAL CENTER,39.6,41.07828571,-1.478285714
NV,ST ROSE DOMINICAN HOSPITALS - ROSE DE LIMA CAMPUS,40.98,41.07828571,-0.098285714
NV,ST ROSE DOMINICAN HOSPITALS - SAN MARTIN CAMPUS,41.74,41.07828571,0.661714286
NV,ST ROSE DOMINICAN HOSPITALS - SIENA CAMPUS,41.6,41.07828571,0.521714286
NV,SUMMERLIN HOSPITAL MEDICAL CENTER,40.26,41.07828571,-0.818285714
NV,SUNRISE HOSPITAL AND MEDICAL CENTER,39.02,41.07828571,-2.058285714
NV,UNIVERSITY MEDICAL CENTER,38.16,41.07828571,-2.918285714
NV,VALLEY HOSPITAL MEDICAL CENTER,39.66,41.07828571,-1.418285714
NV,WILLIAM BEE RIRIE HOSPITAL,43.16,41.07828571,2.081714286
NY,ADIRONDACK MEDICAL CENTER,44.56,41.09426901,3.465730994
NY,ALBANY MEDICAL CENTER HOSPITAL,40.34,41.09426901,-0.754269006
NY,ALBANY MEMORIAL HOSPITAL,40.28,41.09426901,-0.814269006
NY,ALICE HYDE MEDICAL CENTER,40.82,41.09426901,-0.274269006
NY,ARNOT OGDEN MEDICAL CENTER,41.04,41.09426901,-0.054269006
NY,AUBURN  COMMUNITY  HOSPITAL,40.04,41.09426901,-1.054269006
NY,AURELIA OSBORN FOX MEMORIAL HOSPITAL,42.22,41.09426901,1.125730994
NY,BELLEVUE HOSPITAL CENTER,39.64,41.09426901,-1.454269006
NY,BERTRAND CHAFFEE HOSPITAL,40.52,41.09426901,-0.574269006
NY,BLYTHEDALE CHILDREN'S HOSPITAL,40.96,41.09426901,-0.134269006
NY,BON SECOURS COMMUNITY HOSPITAL,41.76,41.09426901,0.665730994
NY,BRONX-LEBANON HOSPITAL CENTER,38.7,41.09426901,-2.394269006
NY,BROOKDALE HOSPITAL MEDICAL CENTER,37.96,41.09426901,-3.134269006
NY,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,38.64,41.09426901,-2.454269006
NY,BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS,40.04,41.09426901,-1.054269006
NY,BROOKS MEMORIAL HOSPITAL,41.08,41.09426901,-0.014269006
NY,BURDETT CARE CENTER,40.96,41.09426901,-0.134269006
NY,CANTON-POTSDAM HOSPITAL,41.78,41.09426901,0.685730994
NY,"CARTHAGE AREA HOSPITAL, INC",42.28,41.09426901,1.185730994
NY,CATSKILL REGIONAL MEDICAL CENTER,41.86,41.09426901,0.765730994
NY,CATSKILL REGIONAL MEDICAL CENTER - G HERMANN SITE,40.96,41.09426901,-0.134269006
NY,CAYUGA MEDICAL CENTER AT ITHACA,42.38,41.09426901,1.285730994
NY,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,41.22,41.09426901,0.125730994
NY,"CHENANGO MEMORIAL HOSPITAL, INC",41.44,41.09426901,0.345730994
NY,CLAXTON-HEPBURN MEDICAL CENTER,42,41.09426901,0.905730994
NY,CLIFTON FINE HOSPITAL,40.96,41.09426901,-0.134269006
NY,CLIFTON SPRINGS HOSPITAL AND CLINIC,41.68,41.09426901,0.585730994
NY,COBLESKILL REGIONAL HOSPITAL,41.6,41.09426901,0.505730994
NY,COLUMBIA MEMORIAL HOSPITAL,40.7,41.09426901,-0.394269006
NY,"COMMUNITY MEMORIAL HOSPITAL, INC",44.34,41.09426901,3.245730994
NY,CONEY ISLAND HOSPITAL,39.36,41.09426901,-1.734269006
NY,CORNING HOSPITAL,42.2,41.09426901,1.105730994
NY,"CORTLAND REGIONAL MEDICAL CENTER, INC",39.94,41.09426901,-1.154269006
NY,CROUSE HOSPITAL,40.2,41.09426901,-0.894269006
NY,"CUBA MEMORIAL HOSPITAL, INC",40.96,41.09426901,-0.134269006
NY,"DELAWARE VALLEY HOSPITAL, INC",46.38,41.09426901,5.285730994
NY,EASTERN LONG ISLAND HOSPITAL,42.2,41.09426901,1.105730994
NY,EASTERN NIAGARA HOSPITAL,39.86,41.09426901,-1.234269006
NY,ELIZABETHTOWN COMMUNITY HOSPITAL,43.38,41.09426901,2.285730994
NY,ELLENVILLE REGIONAL HOSPITAL,41.68,41.09426901,0.585730994
NY,ELLIS HOSPITAL,39.28,41.09426901,-1.814269006
NY,ELMHURST HOSPITAL CENTER,38.42,41.09426901,-2.674269006
NY,ERIE COUNTY MEDICAL CENTER,41.98,41.09426901,0.885730994
NY,F F THOMPSON HOSPITAL,42,41.09426901,0.905730994
NY,FAXTON-ST LUKE'S HEALTHCARE,40.44,41.09426901,-0.654269006
NY,FLUSHING HOSPITAL MEDICAL CENTER,38.22,41.09426901,-2.874269006
NY,GENEVA GENERAL HOSPITAL,41.5,41.09426901,0.405730994
NY,GLEN COVE HOSPITAL,41.26,41.09426901,0.165730994
NY,GLENS FALLS HOSPITAL,42.08,41.09426901,0.985730994
NY,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,40.24,41.09426901,-0.854269006
NY,GOOD SAMARITAN HOSPITAL OF SUFFERN,40.34,41.09426901,-0.754269006
NY,GOUVERNEUR HOSPITAL,43.44,41.09426901,2.345730994
NY,HARLEM HOSPITAL CENTER,38.88,41.09426901,-2.214269006
NY,HEALTHALLIANCE HOSPITAL BROADWAY CAMPUS,39.7,41.09426901,-1.394269006
NY,HEALTHALLIANCE HOSPITAL MARYS AVENUE CAMPUS,42.4,41.09426901,1.305730994
NY,HELEN HAYES HOSPITAL,40.96,41.09426901,-0.134269006
NY,HIGHLAND HOSPITAL,42.22,41.09426901,1.125730994
NY,HOSPITAL FOR SPECIAL SURGERY,43.7,41.09426901,2.605730994
NY,HUNTINGTON HOSPITAL,41.88,41.09426901,0.785730994
NY,INTERFAITH MEDICAL CENTER,38.1,41.09426901,-2.994269006
NY,"IRA DAVENPORT MEMORIAL HOSPITAL, INC",42.54,41.09426901,1.445730994
NY,JACOBI MEDICAL CENTER,39.08,41.09426901,-2.014269006
NY,JAMAICA HOSPITAL MEDICAL CENTER,39.72,41.09426901,-1.374269006
NY,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,42.84,41.09426901,1.745730994
NY,JONES MEMORIAL HOSPITAL,40.98,41.09426901,-0.114269006
NY,KALEIDA HEALTH,40.68,41.09426901,-0.414269006
NY,KENMORE MERCY HOSPITAL,42.42,41.09426901,1.325730994
NY,KINGS COUNTY HOSPITAL CENTER,38.98,41.09426901,-2.114269006
NY,KINGSBROOK JEWISH MEDICAL CENTER,39.98,41.09426901,-1.114269006
NY,LAWRENCE HOSPITAL CENTER,41.5,41.09426901,0.405730994
NY,LENOX HILL HOSPITAL,40.86,41.09426901,-0.234269006
NY,LEWIS COUNTY GENERAL HOSPITAL,43.92,41.09426901,2.825730994
NY,LINCOLN MEDICAL & MENTAL HEALTH CENTER,38.52,41.09426901,-2.574269006
NY,LITTLE FALLS HOSPITAL,43.46,41.09426901,2.365730994
NY,LONG ISLAND JEWISH MEDICAL CENTER,40.92,41.09426901,-0.174269006
NY,MAIMONIDES MEDICAL CENTER,38.08,41.09426901,-3.014269006
NY,MARGARETVILLE MEMORIAL HOSPITAL,45.02,41.09426901,3.925730994
NY,MARY IMOGENE BASSETT HOSPITAL,40.5,41.09426901,-0.594269006
NY,MASSENA MEMORIAL HOSPITAL,41.34,41.09426901,0.245730994
NY,MEDINA MEMORIAL HOSPITAL,40.5,41.09426901,-0.594269006
NY,MERCY HOSPITAL OF BUFFALO,39.38,41.09426901,-1.714269006
NY,MERCY MEDICAL CENTER,40.42,41.09426901,-0.674269006
NY,METROPOLITAN HOSPITAL CENTER,39.9,41.09426901,-1.194269006
NY,MONROE COMMUNITY HOSPITAL,40.96,41.09426901,-0.134269006
NY,MONTEFIORE MEDICAL CENTER,40.38,41.09426901,-0.714269006
NY,MONTEFIORE MOUNT VERNON HOSPITAL,40.36,41.09426901,-0.734269006
NY,MONTEFIORE NEW ROCHELLE HOSPITAL,39.62,41.09426901,-1.474269006
NY,MOSES-LUDINGTON HOSPITAL,40.96,41.09426901,-0.134269006
NY,MOUNT SINAI BETH ISRAEL/PETRIE CAMPUS,39.64,41.09426901,-1.454269006
NY,MOUNT SINAI HOSPITAL,41.2,41.09426901,0.105730994
NY,MOUNT SINAI WEST,40.9,41.09426901,-0.194269006
NY,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,41.74,41.09426901,0.645730994
NY,N Y EYE AND EAR INFIRMARY,43.86,41.09426901,2.765730994
NY,NASSAU UNIVERSITY MEDICAL CENTER,37.76,41.09426901,-3.334269006
NY,NATHAN LITTAUER HOSPITAL,41.72,41.09426901,0.625730994
NY,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",41,41.09426901,-0.094269006
NY,NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL,40.2,41.09426901,-0.894269006
NY,NEW YORK-PRESBYTERIAN HOSPITAL,41.62,41.09426901,0.525730994
NY,NEW YORK-PRESBYTERIAN/HUDSON VALLEY HOSPITAL,42.08,41.09426901,0.985730994
NY,NEW YORK-PRESBYTERIAN/QUEENS,41.44,41.09426901,0.345730994
NY,NEWARK-WAYNE COMMUNITY HOSPITAL,41.16,41.09426901,0.065730994
NY,NIAGARA FALLS MEMORIAL MEDICAL CENTER,39.8,41.09426901,-1.294269006
NY,NICHOLAS H NOYES MEMORIAL HOSPITAL,41.72,41.09426901,0.625730994
NY,NORTH CENTRAL BRONX HOSPITAL,40.94,41.09426901,-0.154269006
NY,NORTH SHORE UNIVERSITY HOSPITAL,42.26,41.09426901,1.165730994
NY,NORTHERN DUTCHESS HOSPITAL,42.6,41.09426901,1.505730994
NY,NORTHERN WESTCHESTER HOSPITAL,43.56,41.09426901,2.465730994
NY,NYACK HOSPITAL,39.12,41.09426901,-1.974269006
NY,NYU HOSPITALS CENTER,41.6,41.09426901,0.505730994
NY,NYU WINTHROP HOSPITAL,41.6,41.09426901,0.505730994
NY,O'CONNOR HOSPITAL,44.44,41.09426901,3.345730994
NY,OLEAN GENERAL HOSPITAL,40.88,41.09426901,-0.214269006
NY,ONEIDA HEALTHCARE,43.34,41.09426901,2.245730994
NY,ORANGE REGIONAL MEDICAL CENTER,41.6,41.09426901,0.505730994
NY,OSWEGO HOSPITAL,42.88,41.09426901,1.785730994
NY,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",41.86,41.09426901,0.765730994
NY,PECONIC BAY MEDICAL CENTER,41.5,41.09426901,0.405730994
NY,PHELPS MEMORIAL HOSPITAL ASSN,42.96,41.09426901,1.865730994
NY,PLAINVIEW HOSPITAL,40.56,41.09426901,-0.534269006
NY,PUTNAM HOSPITAL CENTER,42.32,41.09426901,1.225730994
NY,QUEENS HOSPITAL CENTER,40.54,41.09426901,-0.554269006
NY,RICHMOND UNIVERSITY MEDICAL CENTER,39.22,41.09426901,-1.874269006
NY,"RIVER HOSPITAL, INC",40.96,41.09426901,-0.134269006
NY,ROCHESTER GENERAL HOSPITAL,41.12,41.09426901,0.025730994
NY,ROCKEFELLER UNIVERSITY HOSPITAL,40.96,41.09426901,-0.134269006
NY,"ROME MEMORIAL HOSPITAL, INC",41.54,41.09426901,0.445730994
NY,SAMARITAN HOSPITAL,38.88,41.09426901,-2.214269006
NY,SAMARITAN MEDICAL CENTER,41.46,41.09426901,0.365730994
NY,SARATOGA HOSPITAL,43.38,41.09426901,2.285730994
NY,"SCHUYLER HOSPITAL, INC",40.68,41.09426901,-0.414269006
NY,SISTERS OF CHARITY HOSPITAL,41.3,41.09426901,0.205730994
NY,SOLDIERS AND SAILORS MEMORIAL HOSPITAL OF YATES,42.46,41.09426901,1.365730994
NY,SOUTH NASSAU COMMUNITIES HOSPITAL,40.96,41.09426901,-0.134269006
NY,SOUTHAMPTON HOSPITAL,40.76,41.09426901,-0.334269006
NY,SOUTHSIDE HOSPITAL,40.42,41.09426901,-0.674269006
NY,ST ANTHONY COMMUNITY HOSPITAL,42.7,41.09426901,1.605730994
NY,ST BARNABAS HOSPITAL,38.94,41.09426901,-2.154269006
NY,ST CATHERINE OF SIENA HOSPITAL,40.7,41.09426901,-0.394269006
NY,ST CHARLES HOSPITAL,41.64,41.09426901,0.545730994
NY,ST ELIZABETH MEDICAL CENTER,41.28,41.09426901,0.185730994
NY,"ST FRANCIS HOSPITAL, ROSLYN",42.62,41.09426901,1.525730994
NY,ST JAMES MERCY HOSPITAL,42.24,41.09426901,1.145730994
NY,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,39.04,41.09426901,-2.054269006
NY,ST JOHN'S RIVERSIDE HOSPITAL,42.18,41.09426901,1.085730994
NY,ST JOSEPH HOSPITAL,39.98,41.09426901,-1.114269006
NY,ST JOSEPH'S HOSPITAL HEALTH CENTER,42.26,41.09426901,1.165730994
NY,"ST JOSEPH'S HOSPITAL, INC",41.26,41.09426901,0.165730994
NY,ST JOSEPH'S MEDICAL CENTER,40.52,41.09426901,-0.574269006
NY,ST LUKE'S CORNWALL HOSPITAL,39.96,41.09426901,-1.134269006
NY,ST MARY'S HOSPITAL ( TROY ),40.58,41.09426901,-0.514269006
NY,ST MARY'S HOSPITAL AT AMSTERDAM,41.2,41.09426901,0.105730994
NY,ST PETER'S HOSPITAL,41.14,41.09426901,0.045730994
NY,STATEN ISLAND UNIVERSITY HOSPITAL,39.64,41.09426901,-1.454269006
NY,STRONG MEMORIAL HOSPITAL,42.08,41.09426901,0.985730994
NY,SUNNYVIEW HOSPITAL AND REHABILITATION CENTER,40.96,41.09426901,-0.134269006
NY,TLC HEALTH NETWORK,44.82,41.09426901,3.725730994
NY,TRI-TOWN REGIONAL HEALTHCARE,40.96,41.09426901,-0.134269006
NY,"UNITED HEALTH SERVICES HOSPITALS, INC",40.18,41.09426901,-0.914269006
NY,UNITED MEMORIAL MEDICAL CENTER,41.9,41.09426901,0.805730994
NY,UNITY HOSPITAL OF ROCHESTER,42.34,41.09426901,1.245730994
NY,UNIVERSITY HOSPITAL ( STONY BROOK ),40.96,41.09426901,-0.134269006
NY,UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE ),38.5,41.09426901,-2.594269006
NY,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,40.92,41.09426901,-0.174269006
NY,VASSAR BROTHERS MEDICAL CENTER,40.3,41.09426901,-0.794269006
NY,WESTCHESTER MEDICAL CENTER,38.74,41.09426901,-2.354269006
NY,"WESTFIELD MEMORIAL HOSPITAL, INC",40.96,41.09426901,-0.134269006
NY,WHITE PLAINS HOSPITAL CENTER,42.92,41.09426901,1.825730994
NY,WOMAN'S CHRISTIAN ASSOCIATION,38.92,41.09426901,-2.174269006
NY,WOODHULL MEDICAL AND MENTAL HEALTH CENTER,39.32,41.09426901,-1.774269006
NY,WYCKOFF HEIGHTS MEDICAL CENTER,39,41.09426901,-2.094269006
NY,WYOMING COUNTY COMMUNITY HOSPITAL,41.18,41.09426901,0.085730994
OH,ADAMS COUNTY REGIONAL MEDICAL CENTER,42.02,42.54364706,-0.523647059
OH,ADENA PIKE MEDICAL CENTER,43.86,42.54364706,1.316352941
OH,ADENA REGIONAL MEDICAL CENTER,42,42.54364706,-0.543647059
OH,AFFINITY MEDICAL CENTER,41.04,42.54364706,-1.503647059
OH,AKRON CHILDREN'S HOSPITAL,40.96,42.54364706,-1.583647059
OH,AKRON GENERAL MEDICAL CENTER,41.12,42.54364706,-1.423647059
OH,ALLIANCE COMMUNITY HOSPITAL,42.46,42.54364706,-0.083647059
OH,ASHTABULA COUNTY MEDICAL CENTER,41.8,42.54364706,-0.743647059
OH,ATRIUM MEDICAL CENTER,42.38,42.54364706,-0.163647059
OH,AULTMAN HOSPITAL,41.58,42.54364706,-0.963647059
