"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  New Mexico,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #5 Diseases & Disorders Of The Circulatory System -- Discharge Status,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
All discharges,,451,2.636348,12042,70.392237,620,3.624247,2040,11.924943,1758,10.276495,188,1.098965,*,*,,
Age group,<1,*,*,94,91.262136,*,*,*,*,*,*,*,*,*,*,,
,1-17,*,*,161,95.266272,*,*,*,*,*,*,*,*,*,*,,
,18-44,26,2.078337,1057,84.492406,50,3.996803,36,2.877698,35,2.797762,44,3.517186,*,*,,
,45-64,95,1.816444,4250,81.26195,197,3.76673,306,5.85086,289,5.525813,91,1.739962,*,*,,
,65-84,216,2.673929,5400,66.84823,311,3.849963,1119,13.852439,983,12.168854,48,0.594206,*,*,,
,85+,106,4.66139,1079,47.449428,56,2.462621,577,25.373791,449,19.744943,*,*,*,*,,
,Missing,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
Sex,Male,244,2.625067,6838,73.566434,359,3.862292,925,9.951587,789,8.488435,133,1.430877,*,*,,
,Female,207,2.651127,5202,66.623975,259,3.317111,1115,14.280225,969,12.410348,55,0.704406,*,*,,
,Missing,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the New Mexico Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  New Mexico,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #6 Diseases & Disorders Of The Digestive System -- Discharge Status,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
All discharges,,229,1.381349,13287,80.148389,349,2.1052,1311,7.908071,1178,7.105803,214,1.290867,*,*,,
Age group,<1,*,*,218,97.321429,*,*,*,*,*,*,*,*,*,*,,
,1-17,*,*,984,96.2818,15,1.46771,*,*,14,1.369863,*,*,*,*,,
,18-44,13,0.382465,3109,91.468079,49,1.4416,59,1.735805,85,2.500736,84,2.471315,*,*,,
,45-64,63,1.191151,4522,85.498204,111,2.098695,218,4.121762,270,5.104935,103,1.947438,*,*,,
,65-84,101,1.90782,3791,71.609369,142,2.682282,653,12.334719,582,10.993578,23,0.434454,*,*,,
,85+,51,3.780578,663,49.147517,27,2.001483,376,27.872498,226,16.75315,*,*,*,*,,
,Missing,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
Sex,Male,128,1.62519,6366,80.827831,176,2.234637,532,6.754698,528,6.703911,140,1.777552,*,*,,
,Female,101,1.162122,6914,79.553561,169,1.94454,779,8.963295,650,7.479001,74,0.851456,*,*,,
,Missing,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the New Mexico Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  New Mexico,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #7 Diseases & Disorders Of The Hepatobiliary System & Pancreas -- Discharge Status,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
All discharges,,209,2.829678,5761,77.998917,270,3.655565,524,7.094503,475,6.431086,135,1.827782,*,*,,
Age group,<1,*,*,11,84.615385,*,*,*,*,*,*,*,*,*,*,,
,1-17,*,*,121,87.681159,16,11.594203,*,*,*,*,*,*,*,*,,
,18-44,44,1.947765,1994,88.269146,72,3.187251,48,2.124834,37,1.637893,63,2.788845,*,*,,
,45-64,101,3.393817,2314,77.755376,98,3.293011,224,7.526882,169,5.678763,64,2.150538,*,*,,
,65-84,53,3.084983,1187,69.091967,71,4.132712,189,11.001164,206,11.990687,*,*,*,*,,
,85+,*,*,134,47.517731,13,4.609929,61,21.631206,63,22.340426,*,*,*,*,,
Sex,Male,125,3.351206,2842,76.193029,144,3.86059,288,7.72118,233,6.246649,90,2.412869,*,*,,
,Female,84,2.29948,2917,79.852176,125,3.421845,236,6.460443,242,6.624692,45,1.231864,*,*,,
,Missing,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the New Mexico Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  New Mexico,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #8 Diseases & Disorders Of The Musculoskeletal System & Conn Tissue -- Discharge Status,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
All discharges,,85,0.533685,7516,47.190306,341,2.141018,4961,31.148364,2943,18.478056,71,0.445784,*,*,,
Age group,<1,*,*,32,94.117647,*,*,*,*,*,*,*,*,*,*,,
,1-17,*,*,517,97.180451,*,*,*,*,*,*,*,*,*,*,,
,18-44,*,*,1339,78.258328,34,1.987142,165,9.643483,132,7.714787,35,2.045587,*,*,,
,45-64,*,*,2953,56.560046,99,1.896188,987,18.904424,1147,21.968971,26,0.497989,*,*,,
,65-84,40,0.581987,2502,36.403317,161,2.3425,2686,39.08046,1471,21.40259,*,*,*,*,,
,85+,33,2.122187,172,11.061093,39,2.508039,1119,71.961415,189,12.154341,*,*,*,*,,
,Missing,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
Sex,Male,44,0.62687,3852,54.879612,138,1.966092,1682,23.963528,1244,17.723322,53,0.755093,*,*,,
,Female,41,0.460312,3664,41.136185,202,2.267879,3279,36.813742,1699,19.074885,18,0.202088,*,*,,
,Missing,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the New Mexico Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  New Mexico,,,,,,,,,,,,,,,,,
"Major Diagnostic Categories (MDC): #9 Diseases & Disorders Of The Skin, Subcutaneous Tissue & Breast -- Discharge Status",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
All discharges,,23,0.513852,3189,71.246649,90,2.010724,527,11.773905,495,11.058981,147,3.284182,*,*,,
Age group,<1,*,*,56,93.333333,*,*,*,*,*,*,*,*,*,*,,
,1-17,*,*,296,93.968254,*,*,*,*,*,*,*,*,*,*,,
,18-44,*,*,1040,79.938509,25,1.921599,59,4.534973,80,6.149116,96,7.378939,*,*,,
,45-64,*,*,1154,75.326371,35,2.284595,137,8.942559,155,10.117493,41,2.67624,*,*,,
,65-84,*,*,547,54.864594,20,2.006018,209,20.962889,204,20.461384,*,*,*,*,,
,85+,*,*,96,35.555556,*,*,117,43.333333,47,17.407407,*,*,*,*,,
,Missing,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
Sex,Male,*,*,1673,72.675934,52,2.258905,256,11.120765,222,9.643788,94,4.083406,*,*,,
,Female,20,0.919963,1516,69.733211,38,1.74793,271,12.465501,273,12.557498,53,2.437902,*,*,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the New Mexico Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  New Mexico,,,,,,,,,,,,,,,,,
"Major Diagnostic Categories (MDC): #10 Endocrine, Nutritional & Metabolic Diseases & Disorders -- Discharge Status",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
All discharges,,43,0.770886,4116,73.789889,123,2.205091,687,12.316242,485,8.694873,119,2.133381,*,*,,
Age group,<1,*,*,151,94.968553,*,*,*,*,*,*,*,*,*,*,,
,1-17,*,*,438,96.475771,*,*,*,*,*,*,*,*,*,*,,
,18-44,*,*,1269,87.037037,21,1.440329,50,3.429355,37,2.537723,74,5.075446,*,*,,
,45-64,11,0.641774,1303,76.021004,41,2.392065,187,10.910152,138,8.051342,34,1.983664,*,*,,
,65-84,17,1.208244,805,57.21393,42,2.985075,314,22.316987,218,15.493959,*,*,*,*,,
,85+,*,*,148,38.541667,*,*,133,34.635417,87,22.65625,*,*,*,*,,
,Missing,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
Sex,Male,27,1.0181,1981,74.698341,70,2.639517,319,12.028658,197,7.428356,54,2.036199,*,*,,
,Female,16,0.546822,2135,72.966507,53,1.811347,368,12.576897,288,9.842789,65,2.221463,*,*,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the New Mexico Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  New Mexico,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #11 Diseases & Disorders Of The Kidney & Urinary Tract -- Discharge Status,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
All discharges,,87,1.087636,5523,69.046131,163,2.037755,1267,15.83948,877,10.96387,81,1.012627,*,*,,
Age group,<1,*,*,110,99.099099,*,*,*,*,*,*,*,*,*,*,,
,1-17,*,*,317,96.941896,*,*,*,*,*,*,*,*,*,*,,
,18-44,*,*,1111,89.886731,13,1.05178,38,3.074434,31,2.508091,40,3.236246,*,*,,
,45-64,14,0.638395,1747,79.662563,47,2.143183,186,8.481532,178,8.116735,21,0.957592,*,*,,
,65-84,51,1.677632,1810,59.539474,70,2.302632,653,21.480263,441,14.506579,15,0.493421,*,*,,
,85+,19,1.741522,428,39.230064,24,2.199817,390,35.747021,225,20.623281,*,*,*,*,,
,Missing,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
Sex,Male,41,1.174112,2430,69.587629,78,2.233677,506,14.490263,390,11.168385,47,1.345934,*,*,,
,Female,46,1.020861,3093,68.641811,84,1.864181,761,16.888593,487,10.807812,34,0.754549,*,*,,
,Missing,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the New Mexico Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  New Mexico,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #12 Diseases & Disorders Of The Male Reproductive System -- Discharge Status,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
All discharges,,*,*,625,82.020997,12,1.574803,53,6.955381,64,8.39895,*,*,*,*,,
Age group,<1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
,1-17,*,*,17,100,*,*,*,*,*,*,*,*,*,*,,
,18-44,*,*,47,78.333333,*,*,*,*,*,*,*,*,*,*,,
,45-64,*,*,236,91.119691,*,*,*,*,*,*,*,*,*,*,,
,65-84,*,*,297,80.053908,*,*,30,8.086253,40,10.781671,*,*,*,*,,
,85+,*,*,25,48.076923,*,*,11,21.153846,11,21.153846,*,*,*,*,,
Sex,Male,*,*,625,82.020997,12,1.574803,53,6.955381,64,8.39895,*,*,*,*,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the New Mexico Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  New Mexico,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #13 Diseases & Disorders Of The Female Reproductive System -- Discharge Status,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
All discharges,,*,*,2210,94.082588,22,0.936569,58,2.469136,48,2.043423,*,*,*,*,,
Age group,<1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
,1-17,*,*,34,97.142857,*,*,*,*,*,*,*,*,*,*,,
,18-44,*,*,1031,98.754789,*,*,*,*,*,*,*,*,*,*,,
,45-64,*,*,859,95.870536,*,*,16,1.785714,14,1.5625,*,*,*,*,,
,65-84,*,*,275,80.174927,*,*,29,8.454811,24,6.997085,*,*,*,*,,
,85+,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
Sex,Female,*,*,2210,94.082588,22,0.936569,58,2.469136,48,2.043423,*,*,*,*,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the New Mexico Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  New Mexico,,,,,,,,,,,,,,,,,
"Major Diagnostic Categories (MDC): #14 Pregnancy, Childbirth & The Puerperium -- Discharge Status",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
