,Hospital Name,City,State,ZIP Code,County Name,Phone Number,MortalityRanked,PatientRanked,PSIRanked,SpendingRanked
2113,OAKLAND REGIONAL HOSPITAL,SOUTHFIELD,MI,48075,OAKLAND,2484235100,5.07067104302,4.23386016104,6.49393831487,5.19047817717
2114,PONTIAC GENERAL HOSPITAL,PONTIAC,MI,48341,OAKLAND,2488577200,5.08443161995,4.35351959746,6.64724182217,6.374578974
2115,PROVIDENCE - PROVIDENCE PARK HOSPITAL,SOUTHFIELD,MI,48075,OAKLAND,2488493011,8.24956951962,4.53300875211,5.64021199535,7.61700653117
2116,ST JOSEPH MERCY OAKLAND,PONTIAC,MI,48341,OAKLAND,2488583000,5.24329223469,4.7274553363,7.24871388361,6.83601346098
2117,STRAITH HOSPITAL FOR SPECIAL SURGERY,SOUTHFIELD,MI,48033,OAKLAND,2483573360,5.07067104302,4.20394530193,6.50486123173,6.374578974
2118,MERCY HEALTH LAKESHORE CAMPUS,SHELBY,MI,49455,OCEANA,2318612156,4.6544805629,7.37492036728,6.32627180298,8.63108144317
2119,WEST BRANCH REGIONAL MEDICAL CENTER,WEST BRANCH,MI,48661,OGEMAW,9893456366,4.68398359367,5.69968825728,5.40122367685,7.14476245153
2120,"ASPIRUS ONTONAGON HOSPITAL, INC",ONTONAGON,MI,49953,ONTONAGON,9068848000,4.62290980044,7.91338783121,6.32627180298,7.66362289955
2121,SPECTRUM HEALTH REED CITY HOSPITAL,REED CITY,MI,49677,OSCEOLA,2318323271,4.83704169888,6.22319829166,6.32627180298,8.04826423853
2122,OTSEGO MEMORIAL HOSPITAL,GAYLORD,MI,49735,OTSEGO,9897312100,4.12005773429,5.77447540505,7.13683958338,8.38966720694
2123,HOLLAND COMMUNITY HOSPITAL,HOLLAND,MI,49423,OTTAWA,6163925141,6.85629466057,6.53730431228,7.43140923479,7.8431071778
2124,NORTH OTTAWA COMMUNITY HEALTH SYSTEM,GRAND HAVEN,MI,49417,OTTAWA,6168423600,4.9009138992,5.50524167309,6.3553911513,7.12809766284
2125,SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL,ZEELAND,MI,49464,OTTAWA,6167724644,5.57152627534,6.88132519201,6.77694055034,7.00378734715
2126,COVENANT MEDICAL CENTER,SAGINAW,MI,48602,SAGINAW,9895834000,5.24085141163,5.16122079336,3.36532490303,6.70629834897
2127,HEALTHSOURCE SAGINAW,SAGINAW,MI,48603,SAGINAW,9897907888,5.07067104302,4.20394530193,6.45026007452,6.374578974
2128,ST MARY'S OF MICHIGAN MEDICAL CENTER,SAGINAW,MI,48601,SAGINAW,9897768000,3.76562005604,4.65266818853,4.55985697008,6.69571395615
2129,LAKE HURON MEDICAL CENTER,PORT HURON,MI,48060,SAINT CLAIR,8109851500,5.36216412986,4.54796618166,7.97434600915,6.34800539203
2130,MCLAREN PORT HURON,PORT HURON,MI,48060,SAINT CLAIR,8109875000,3.90781141681,5.22105051157,7.58713632721,7.12764726314
2131,ST JOHN RIVER DISTRICT HOSPITAL,EAST CHINA,MI,48054,SAINT CLAIR,8103297111,4.55208311687,5.38558223666,6.50113522137,6.2034270901
2132,STURGIS HOSPITAL,STURGIS,MI,49091,SAINT JOSEPH,2696517824,4.1615783206,4.75737019541,6.8732797371,7.44878224529
2133,THREE RIVERS HEALTH,THREE RIVERS,MI,49093,SAINT JOSEPH,2692739602,4.55997777328,4.96677420916,5.65812369921,7.78387961797
2134,DECKERVILLE COMMUNITY HOSPITAL,DECKERVILLE,MI,48427,SANILAC,8103762835,5.07067104302,5.16122079336,6.32627180298,6.374578974
2135,MARLETTE REGIONAL HOSPITAL,MARLETTE,MI,48453,SANILAC,9896354000,5.36401547226,5.43045452532,6.32627180298,8.32413405139
2136,MCKENZIE HEALTH SYSTEM,SANDUSKY,MI,48471,SANILAC,8106483770,4.77701617516,6.70183603737,6.32627180298,7.75505403753
2137,SCHOOLCRAFT MEMORIAL HOSPITAL,MANISTIQUE,MI,49854,SCHOOLCRAFT,9063413200,4.44820255024,7.33004807862,6.32627180298,6.90222221604
2138,MEMORIAL HEALTHCARE,OWOSSO,MI,48867,SHIAWASSEE,9897235211,3.20303530249,5.69968825728,6.07150272958,7.18282122571
2139,CARO COMMUNITY HOSPITAL,CARO,MI,48723,TUSCOLA,9896733141,4.79812072145,6.91124005112,6.32627180298,7.50395620786
2140,HILLS & DALES GENERAL HOSPITAL,CASS CITY,MI,48726,TUSCOLA,9898722121,4.84814357508,6.71679346692,6.32627180298,7.26366797087
2141,BRONSON LAKEVIEW HOSPITAL,PAW PAW,MI,49079,VAN BUREN,2696571400,5.43944677624,6.58217660094,6.32627180298,8.16649415833
2142,BRONSON SOUTH HAVEN HOSPITAL,SOUTH HAVEN,MI,49090,VAN BUREN,2696375271,5.36931855148,6.4026874463,6.15891291855,7.61565533209
2143,FOREST HEALTH MEDICAL CENTER,YPSILANTI,MI,48198,WASHTENAW,7345474700,5.13818896498,7.19543121264,7.30251613049,6.374578974
2144,ST JOSEPH MERCY CHELSEA,CHELSEA,MI,48118,WASHTENAW,7344753911,5.4972213167,7.59928181058,7.01805034501,6.85177745028
2145,ST JOSEPH MERCY HOSPITAL,ANN ARBOR,MI,48106,WASHTENAW,7347123456,6.05779392569,5.53515653219,5.00583691271,6.62139800657
2146,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,ANN ARBOR,MI,48109,WASHTENAW,7347641505,7.44473726246,4.98173163871,8.59633462492,6.38426256743
2147,BEAUMONT HOSPITAL - DEARBORN,DEARBORN,MI,48124,WAYNE,3135937125,7.2712648415,5.05651878648,7.37110157522,5.39450923876
2148,BEAUMONT HOSPITAL - TAYLOR,TAYLOR,MI,48180,WAYNE,3132955253,6.36435336148,5.5650713913,7.30636298442,4.77971365582
2149,BEAUMONT HOSPITAL - TRENTON,TRENTON,MI,48183,WAYNE,7346713800,5.28663987739,5.38558223666,6.87074873547,6.45227292129
2150,BEAUMONT HOSPITAL - WAYNE,WAYNE,MI,48184,WAYNE,7344674175,5.65811509319,4.18898787237,6.58295303803,4.74638407843
2151,"BEAUMONT HOSPITAL, GROSSE POINTE",GROSSE POINTE,MI,48230,WAYNE,3133431000,7.84567654695,5.68473082773,7.38573036184,6.00142282705
2152,CHILDREN'S HOSPITAL OF MICHIGAN,DETROIT,MI,48201,WAYNE,3137455437,5.07067104302,4.20394530193,6.32627180298,6.374578974
2153,DETROIT RECEIVING HOSPITAL & UNIV HEALTH CENTER,DETROIT,MI,48201,WAYNE,3137453104,5.03494418193,3.60564811979,5.30453538641,5.24903013745
2154,GARDEN CITY HOSPITAL,GARDEN CITY,MI,48135,WAYNE,7344213300,5.7618741118,4.3086473088,8.20165278166,4.2527460133
2155,HARPER UNIVERSITY HOSPITAL,DETROIT,MI,48201,WAYNE,3137456211,7.5963500016,4.36847702702,5.41126040746,6.03092400703
2156,HENRY FORD HOSPITAL,DETROIT,MI,48202,WAYNE,3139162600,6.22833899452,4.41334931568,4.34764893144,6.45204772145
2157,HENRY FORD WYANDOTTE HOSPITAL,WYANDOTTE,MI,48192,WAYNE,7342466000,6.42258319169,4.3086473088,4.32273501352,5.72667901343
2158,KARMANOS CANCER CENTER,DETROIT,MI,48201,WAYNE,8005766266,5.72940622151,6.11849628478,6.18786166931,7.86832956059
2159,SINAI-GRACE HOSPITAL,DETROIT,MI,48235,WAYNE,3139663300,6.46928472508,3.08213808541,5.16980822265,6.30882061861
2160,ST JOHN HOSPITAL AND MEDICAL CENTER,DETROIT,MI,48236,WAYNE,3133434000,4.69433532185,4.20394530193,7.43060361093,5.9406188683
2161,ST MARY MERCY HOSPITAL,LIVONIA,MI,48154,WAYNE,7346554800,5.75446853999,5.1462633638,7.02981245338,6.36894897782
2162,MUNSON HEALTHCARE CADILLAC HOSPITAL,CADILLAC,MI,49601,WEXFORD,2318767200,6.18997010267,5.92404970059,6.87128581805,7.37424109586
2163,RIVERWOOD HEALTHCARE CENTER,AITKIN,MN,56431,AITKIN,2189275501,5.63343331206,6.77068588433,6.32627180298,8.19746483668
2164,MERCY HOSPITAL,COON RAPIDS,MN,55433,ANOKA,7622368100,6.43978894372,6.24717584996,8.14821853705,7.50812810449
2165,UNITY HOSPITAL,FRIDLEY,MN,55432,ANOKA,7632365000,5.02603777894,3.85398712139,6.58010525838,6.84513975424
2166,ESSENTIA HEALTH ST MARYS - DETROIT LAKES,DETROIT LAKES,MN,56501,BECKER,2188470888,5.64802266888,5.24502806987,5.63961324899,7.47187092908
2167,RED LAKE HOSPITAL A,REDLAKE,MN,56671,BELTRAMI,2186793912,5.07553499538,3.85398712139,6.13844883047,6.31592011324
2168,SANFORD BEMIDJI MEDICAL CENTER,BEMIDJI,MN,56601,BELTRAMI,2187515430,6.03654931762,3.62962567809,4.38815042907,8.25579159711
2169,ESSENTIA HEALTH HOLY TRINITY HOSPITAL,GRACEVILLE,MN,56240,BIG STONE,3207488200,5.07553499538,3.85398712139,6.32627180298,6.31592011324
2170,ORTONVILLE AREA HEALTH SERVICES,ORTONVILLE,MN,56278,BIG STONE,3208392502,5.01713135504,5.73862324514,6.32627180298,7.57478725927
2171,MAYO CLINIC HEALTH SYSTEM - MANKATO,MANKATO,MN,56001,BLUE EARTH,5073852646,5.82659971345,4.64673088773,6.82056384043,6.47671280417
2172,MAYO CLINIC HEALTH SYSTEM - SPRINGFIELD,SPRINGFIELD,MN,56087,BROWN,5077236201,5.4259568374,6.60615415924,6.32627180298,7.6049640388
2173,NEW ULM MEDICAL CENTER,NEW ULM,MN,56073,BROWN,5072175000,5.42506142262,5.7834955338,6.32627180298,6.98116046192
2174,SLEEPY EYE MUNICIPAL HOSPITAL,SLEEPY EYE,MN,56085,BROWN,5077943571,5.22391303852,7.56342965067,6.32627180298,8.06865052406
2175,COMMUNITY MEMORIAL HOSPITAL,CLOQUET,MN,55720,CARLTON,2188794641,4.56361221528,6.39675014549,6.32627180298,6.29745372577
2176,MERCY HOSPITAL,MOOSE LAKE,MN,55767,CARLTON,2184854481,6.43978894372,6.24717584996,8.14821853705,7.50812810449
2177,RIDGEVIEW MEDICAL CENTER,WACONIA,MN,55387,CARVER,9524422191,5.14651578618,5.85828268157,5.68562108501,7.7103575673
2178,CASS LAKE INDIAN HEALTH SERVICES HOSPITAL,CASS LAKE,MN,56633,CASS,2183353200,5.07553499538,3.85398712139,6.32627180298,6.31592011324
2179,CHIPPEWA COUNTY HOSPITAL,MONTEVIDEO,MN,56265,CHIPPEWA,3203218100,4.65361618366,4.55698631041,6.32627180298,8.25218839956
2180,FAIRVIEW LAKES MEDICAL CENTER,WYOMING,MN,55092,CHISAGO,7633896481,5.69719564681,5.60400637916,6.33556484877,7.49934531044
2181,SANFORD BAGLEY MEDICAL CENTER,BAGLEY,MN,56621,CLEARWATER,2186946501,5.07553499538,5.31981521764,6.32627180298,6.31592011324
2182,NORTH SHORE HEALTH,GRAND MARAIS,MN,55604,COOK,2183873040,5.07553499538,3.85398712139,6.32627180298,6.31592011324
2183,SANFORD WESTBROOK MEDICAL CENTER,WESTBROOK,MN,56183,COTTONWOOD,5072741150,5.07553499538,3.85398712139,6.32627180298,6.31592011324
2184,WINDOM AREA HOSPITAL,WINDOM,MN,56101,COTTONWOOD,5078312400,4.97819559482,7.39889792558,6.32627180298,7.2912606516
2185,CUYUNA REGIONAL MEDICAL CENTER,CROSBY,MN,56441,CROW WING,2185467000,4.66358928816,5.42451722451,6.32627180298,6.94715528499
2186,ESSENTIA HEALTH ST JOSEPH'S MEDICAL CENTER,BRAINERD,MN,56401,CROW WING,2188292861,6.66452607387,5.61896380871,5.90420026569,8.17922364906
2187,FAIRVIEW RIDGES HOSPITAL,BURNSVILLE,MN,55337,DAKOTA,9528922000,5.50230332085,5.08049634478,7.17790501771,7.28653145481
2188,NORTHFIELD HOSPITAL,NORTHFIELD,MN,55057,DAKOTA,5076461001,5.16539528087,5.90315497023,5.72999081918,7.98217378273
2189,REGINA HOSPITAL,HASTINGS,MN,55033,DAKOTA,6514804100,4.9023464467,5.48434694273,6.27429044057,6.63007390013
2190,DOUGLAS COUNTY HOSPITAL,ALEXANDRIA,MN,56308,DOUGLAS,3207621511,5.40295724625,5.5591340905,7.14757327933,6.54359715879
2191,UNITED HOSPITAL DISTRICT,BLUE EARTH,MN,56013,FARIBAULT,5075263273,4.71692982251,6.21726099085,6.32627180298,5.81530085267
2192,MAYO CLINIC HEALTH SYSTEM - ALBERT LEA,ALBERT LEA,MN,56007,FREEBORN,5073776452,5.63078155341,4.97579433791,6.33556484877,7.67027199449
2193,MAYO CLINIC HEALTH SYSTEM - CANNON FALLS,CANNON FALLS,MN,55009,GOODHUE,5072636000,5.15340651583,7.0399196163,6.32627180298,6.31592011324
2194,MAYO CLINIC HEALTH SYSTEM IN RED WING,RED WING,MN,55066,GOODHUE,6512675000,4.86628192914,6.18734613174,6.46625717969,7.00368044664
2195,PRAIRIE RIDGE HOSPITAL AND HEALTH SERVICES,ELBOW LAKE,MN,56531,GRANT,2186857300,5.21181015617,3.85398712139,6.32627180298,6.31592011324
2196,ABBOTT NORTHWESTERN HOSPITAL,MINNEAPOLIS,MN,55407,HENNEPIN,6128634000,6.22497982269,4.43732687398,6.42817131164,6.95368608056
2197,CHILDREN'S HOSPITALS & CLINICS OF MN,MINNEAPOLIS,MN,55404,HENNEPIN,6128136112,5.07553499538,3.85398712139,6.32627180298,6.31592011324
2198,FAIRVIEW SOUTHDALE HOSPITAL,EDINA,MN,55435,HENNEPIN,9529245100,5.66155045616,5.24502806987,7.24291886333,6.44743682403
2199,HENNEPIN COUNTY MEDICAL CENTER 1,MINNEAPOLIS,MN,55415,HENNEPIN,6128733629,5.55467826709,3.10611564371,6.37451676247,5.95650115688
2200,MAPLE GROVE HOSPITAL,MAPLE GROVE,MN,55369,HENNEPIN,7635811000,6.12381810455,5.63392123826,5.37753709332,7.47029453015
2201,NORTH MEMORIAL MEDICAL CENTER,ROBBINSDALE,MN,55422,HENNEPIN,7635205200,4.35583222161,4.03347627603,4.65352292903,7.11110077382
2202,PARK NICOLLET METHODIST HOSPITAL,SAINT LOUIS PARK,MN,55426,HENNEPIN,9529935000,6.27421471199,4.79630518326,6.21276763169,6.57332353863
2203,PHILLIPS EYE INSTITUTE,MINNEAPOLIS,MN,55404,HENNEPIN,6127758815,5.07553499538,3.85398712139,6.35931061209,6.31592011324
2204,SHRINERS HOSPITALS FOR CHILDREN - TWIN CITIES,MINNEAPOLIS,MN,55414,HENNEPIN,6125966100,5.07553499538,3.85398712139,6.32627180298,6.31592011324
2205,"UNIVERSITY OF MINNESOTA  MEDICAL CENTER, FAIRVIEW",MINNEAPOLIS,MN,55454,HENNEPIN,6122733000,5.7024165782,4.302710008,6.79456904383,5.22009765644
2206,ST JOSEPHS AREA  HEALTH SERVICES,PARK RAPIDS,MN,56470,HUBBARD,2187323311,4.14935405715,5.7834955338,6.64595829552,8.02135855615
2207,CAMBRIDGE MEDICAL CENTER,CAMBRIDGE,MN,55008,ISANTI,7636897700,5.35717295922,6.06768669532,6.07730869292,6.901439716
2208,BIGFORK VALLEY HOSPITAL,BIGFORK,MN,56628,ITASCA,2187433177,5.07553499538,8.87968345138,6.32627180298,5.19217287538
2209,DEER RIVER HEALTHCARE CENTER,DEER RIVER,MN,56636,ITASCA,2182462900,5.17287439594,6.29204813862,6.32627180298,7.86146666461
2210,GRAND ITASCA CLINIC AND HOSPITAL,GRAND RAPIDS,MN,55744,ITASCA,2183263401,4.64757962076,6.6211115888,6.46136301474,7.05682761063
2211,SANFORD JACKSON MEDICAL CENTER,JACKSON,MN,56143,JACKSON,5078472420,4.91979195448,3.85398712139,6.32627180298,7.44462174757
2212,FIRSTLIGHT HEALTH SYSTEM,MORA,MN,55051,KANABEC,3206791212,5.13444653019,5.84332525201,6.32627180298,7.97564298716
2213,RICE MEMORIAL HOSPITAL,WILLMAR,MN,56201,KANDIYOHI,3202314227,5.47735824248,4.9458794788,5.56555627552,6.6775910679
2214,KITTSON MEMORIAL HOSPITAL,HALLOCK,MN,56728,KITTSON,2188433612,5.07553499538,3.85398712139,6.32627180298,6.31592011324
2215,RAINY LAKE MEDICAL CENTER,INTERNATIONAL FALLS,MN,56649,KOOCHICHING,2182834481,5.03496256899,4.7215180355,6.32627180298,6.31592011324
2216,JOHNSON MEMORIAL HOSPITAL,DAWSON,MN,56232,LAC QUI PARLE,3207694323,4.83014097579,5.99289954755,5.95624356714,6.31592011324
2217,MADISON HOSPITAL,MADISON,MN,56256,LAC QUI PARLE,3205987536,5.21181015617,6.05272926576,6.32627180298,7.28833305359
2218,LAKE VIEW MEMORIAL HOSPITAL,TWO HARBORS,MN,55616,LAKE,2188347300,5.03659923516,7.01000475719,6.32627180298,7.32459022899
2219,LAKEWOOD HEALTH CENTER,BAUDETTE,MN,56623,LAKE OF THE WOODS,2186342120,5.07553499538,3.85398712139,6.32627180298,6.31592011324
2220,MINNESOTA VALLEY HEALTH CENTER  INC,LE SUEUR,MN,56058,LE SUEUR,5076653375,5.07553499538,3.85398712139,6.32627180298,6.31592011324
2221,AVERA TYLER HOSPITAL,TYLER,MN,56178,LINCOLN,5072475521,5.07553499538,8.34121598746,6.32627180298,6.31592011324
2222,HENDRICKS COMMUNITY HOSPITAL,HENDRICKS,MN,56136,LINCOLN,5072753134,5.07553499538,3.85398712139,6.32627180298,6.31592011324
2223,AVERA MARSHALL REGIONAL MEDICAL CTR,MARSHALL,MN,56258,LYON,5075329661,4.93598650225,4.51211402175,6.32627180298,7.06245760682
2224,SANFORD TRACY MEDICAL CENTER,TRACY,MN,56175,LYON,5076298400,5.11610742178,3.85398712139,6.32627180298,6.52332917254
2225,MAHNOMEN HEALTH CENTER,MAHNOMEN,MN,56557,MAHNOMEN,2189352511,5.07553499538,3.85398712139,6.32627180298,6.31592011324
2226,NORTH VALLEY HEALTH CENTER,WARREN,MN,56762,MARSHALL,2187454211,5.07553499538,3.85398712139,6.32627180298,6.31592011324
2227,MAYO CLINIC HEALTH SYSTEM - FAIRMONT,FAIRMONT,MN,56031,MARTIN,5072388101,4.55591994045,4.76639032416,6.43734871013,6.67308707095
2228,GLENCOE REGIONAL HEALTH SERVICES,GLENCOE,MN,55336,MCLEOD,3208643121,5.41549062123,6.0078569771,6.32627180298,7.79593350925
2229,HUTCHINSON HEALTH,HUTCHINSON,MN,55350,MCLEOD,3202345000,5.69464421681,6.0078569771,6.43730842894,6.72443263612
2230,MEEKER MEMORIAL HOSPITAL,LITCHFIELD,MN,55355,MEEKER,3206934507,4.84192043403,6.38179271594,6.32627180298,7.86394386293
2231,MILLE LACS HEALTH SYSTEM,ONAMIA,MN,56359,MILLE LACS,3205323154,5.2556559149,4.82622004237,6.32627180298,8.64696373175
2232,ST GABRIELS HOSPITAL,LITTLE FALLS,MN,56345,MORRISON,3206325441,5.05606711527,5.85828268157,6.32627180298,6.78095779778
2233,MURRAY COUNTY MEMORIAL HOSPITAL,SLAYTON,MN,56172,MURRAY,5078366111,5.14931485041,7.6830890871,6.32627180298,7.64414881221
2234,RIVER'S EDGE HOSPITAL & CLINIC,ST PETER,MN,56082,NICOLLET,5079347602,5.07553499538,6.60615415924,6.32627180298,5.57546301537
2235,SANFORD WORTHINGTON MEDICAL CENTER,WORTHINGTON,MN,56187,NOBLES,5073723110,5.87736795788,4.99075176746,6.47448797015,6.82712376646
2236,ESSENTIA HEALTH ADA,ADA,MN,56510,NORMAN,2187845000,5.07553499538,3.85398712139,6.32627180298,6.31592011324
2237,MAYO CLINIC HOSPITAL ROCHESTER,ROCHESTER,MN,55902,OLMSTED,5072555123,7.83246483619,7.4886425029,6.93729202442,7.73287755202
2238,OLMSTED MEDICAL CENTER,ROCHESTER,MN,55904,OLMSTED,5072872761,4.95614963411,5.5890489496,6.18156313412,8.05671493216
2239,LAKE REGION HEALTHCARE CORPORATION,FERGUS FALLS,MN,56537,OTTER TAIL,2187368000,4.17924563607,5.73862324514,6.5701356631,7.09893998207
2240,PERHAM HEALTH,PERHAM,MN,56573,OTTER TAIL,2183471301,5.49254380859,6.48649472282,6.32627180298,7.96123019694
2241,SANFORD MEDICAL CENTER THIEF RIVER FALLS,THIEF RIVER FALLS,MN,56701,PENNINGTON,2186814240,5.19234227605,5.1702409221,6.32627180298,7.56555406553
2242,ESSENTIA HEALTH SANDSTONE,SANDSTONE,MN,55072,PINE,3202452212,5.07553499538,4.99075176746,6.32627180298,6.31592011324
2243,PIPESTONE COUNTY  MEDICAL CENTER,PIPESTONE,MN,56164,PIPESTONE,5078255811,4.70564527325,6.48649472282,6.32627180298,8.19904123561
2244,ESSENTIA HEALTH FOSSTON,FOSSTON,MN,56542,POLK,2184351133,5.21181015617,6.33692042728,6.32627180298,7.23405989041
2245,RIVERVIEW HOSPITAL,CROOKSTON,MN,56716,POLK,2182819200,4.84192043403,5.46938951317,6.32627180298,7.67072239419
2246,GLACIAL RIDGE HOSPITAL,GLENWOOD,MN,56334,POPE,3206344521,4.51570435671,6.78564331389,6.32627180298,7.49349011442
2247,GILLETTE CHILDRENS SPECIALTY HOSPITAL,SAINT PAUL,MN,55106,RAMSEY,6515785611,5.07553499538,3.85398712139,6.32627180298,6.31592011324
2248,HEALTHEAST ST JOHN'S HOSPITAL,MAPLEWOOD,MN,55109,RAMSEY,6512327000,6.04984735382,4.04843370559,1.93510633332,6.14792102721
2249,REGIONS HOSPITAL,SAINT PAUL,MN,55101,RAMSEY,6512543456,3.18154994049,4.9458794788,7.11969869372,6.70123705186
2250,ST JOSEPH'S HOSPITAL,SAINT PAUL,MN,55102,RAMSEY,6512322185,5.47413416178,4.34758229666,6.32627180298,6.73456662925
2251,UNITED HOSPITAL,SAINT PAUL,MN,55102,RAMSEY,6512418802,5.90481103028,4.37749715576,8.34962450241,6.19386179604
2252,REDWOOD AREA HOSPITAL,REDWOOD FALLS,MN,56283,REDWOOD,5076374500,4.4556640502,6.83051560255,6.32627180298,7.75111873965
2253,RENVILLE COUNTY HOSPITAL AND CLINICS,OLIVIA,MN,56277,RENVILLE,3205231261,5.13393863572,7.36898306647,6.32627180298,7.75855033461
2254,DISTRICT ONE HOSPITAL,FARIBAULT,MN,55021,RICE,5073346451,5.5877088021,5.51426180183,6.29153079121,5.86732201738
2255,SANFORD LUVERNE MEDICAL CENTER,LUVERNE,MN,56156,ROCK,5072832321,4.11816342361,7.05487704585,6.32627180298,8.02811455156
2256,LIFECARE MEDICAL CENTER,ROSEAU,MN,56751,ROSEAU,2184632500,5.32861743684,5.97794211799,6.32627180298,6.31592011324
2257,COOK HOSPITAL,COOK,MN,55723,SAINT LOUIS,2186665945,5.36755319707,6.75572845478,6.32627180298,6.31592011324
2258,ELY BLOOMENSON COMMUNITY HOSPITAL,ELY,MN,55731,SAINT LOUIS,2183653271,5.07553499538,7.15957905273,6.32627180298,6.31592011324
2259,ESSENTIA HEALTH DULUTH,DULUTH,MN,55805,SAINT LOUIS,2187862629,5.08827085303,4.54202888085,6.90533561125,7.0919587868
2260,ESSENTIA HEALTH NORTHERN PINES MEDICAL CENTER,AURORA,MN,55705,SAINT LOUIS,2182294222,5.07553499538,3.85398712139,6.32627180298,6.31592011324
2261,ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,DULUTH,MN,55805,SAINT LOUIS,2187864000,4.83983523484,4.79630518326,6.53144557715,7.13407115824
2262,ESSENTIA HEALTH VIRGINIA,VIRGINIA,MN,55792,SAINT LOUIS,2187413340,5.02116407465,3.98860398737,6.30921423497,6.38798406436
2263,ST LUKES HOSPITAL,DULUTH,MN,55805,SAINT LOUIS,2182493003,6.14419597443,4.3326248671,5.29291973374,5.85403522639
2264,UNIVERSITY MEDICAL CENTER-MESABI/ MESABA CLINICS,HIBBING,MN,55746,SAINT LOUIS,2183626659,4.70251480378,5.31981521764,6.30353458674,6.88049613021
2265,MAYO CLINIC HEALTH SYSTEM - NEW PRAGUE,NEW PRAGUE,MN,56071,SCOTT,9527588101,5.17369272903,5.5890489496,6.32627180298,6.42041284236
2266,ST FRANCIS REGIONAL MEDICAL CENTER,SHAKOPEE,MN,55379,SCOTT,9524033000,5.21401688653,5.42451722451,5.9740747086,7.25477827635
2267,FAIRVIEW NORTHLAND REGIONAL HOSPITAL,PRINCETON,MN,55371,SHERBURNE,7633896481,4.9677064069,6.0078569771,6.64316546614,6.34587169293
2268,RIDGEVIEW SIBLEY MEDICAL CENTER,ARLINGTON,MN,55307,SIBLEY,5079642271,5.07553499538,3.85398712139,6.32627180298,6.31592011324
2269,CENTRA CARE HEALTH PAYNESVILLE,PAYNESVILLE,MN,56362,STEARNS,3202433779,5.19234227605,5.90315497023,6.32627180298,7.57726445759
2270,CENTRACARE HEALTH SYSTEM - MELROSE HOSPITAL,MELROSE,MN,56352,STEARNS,3202564231,5.25074591639,6.02281440666,6.32627180298,7.53717888478
2271,CENTRACARE HEALTH SYSTEM - SAUK CENTRE,SAUK CENTRE,MN,56378,STEARNS,3203522221,5.07553499538,6.50145215237,6.32627180298,6.31592011324
2272,ST CLOUD HOSPITAL,SAINT CLOUD,MN,56303,STEARNS,3202512700,7.99109722081,5.54417666094,6.88982735192,6.6852478627
2273,OWATONNA HOSPITAL,OWATONNA,MN,55060,STEELE,5079772000,4.80282244503,5.69375095648,6.46956695106,7.62613282444
2274,STEVENS COMMUNITY MEDICAL CENTER,MORRIS,MN,56267,STEVENS,3205891313,5.88108307775,5.93306982933,6.32627180298,7.44957614421
2275,APPLETON MUNICIPAL HOSPITAL,APPLETON,MN,56208,SWIFT,3202898508,5.07553499538,3.85398712139,6.32627180298,6.31592011324
2276,SWIFT COUNTY BENSON HOSPITAL,BENSON,MN,56215,SWIFT,3208434232,5.07553499538,6.30700556817,6.32627180298,6.31592011324
2277,CENTRACARE HEALTH SYSTEM - LONG PRAIRIE,LONG PRAIRIE,MN,56347,TODD,3207322141,5.07553499538,5.82836782246,6.32627180298,6.31592011324
2278,LAKEWOOD HEALTH SYSTEM,STAPLES,MN,56479,TODD,2188941515,5.15340651583,6.18734613174,6.32627180298,8.20061763454
2279,SANFORD MEDICAL CENTER WHEATON,WHEATON,MN,56296,TRAVERSE,3205638226,5.07553499538,8.02710996683,6.32627180298,6.31592011324
2280,MAYO CLINIC HEALTH SYSTEM - LAKE CITY,LAKE CITY,MN,55041,WABASHA,6513455955,5.07553499538,5.12536863344,6.32627180298,6.31592011324
2281,ST ELIZABETH MEDICAL CENTER,WABASHA,MN,55981,WABASHA,6515654531,4.80298467381,6.15743127264,6.32627180298,8.00244176898
2282,TRI COUNTY HOSPITAL,WADENA,MN,56482,WADENA,2186313510,5.16305439892,6.41170757505,6.32627180298,7.84367587686
2283,MAYO CLINIC HEALTH SYSTEM - WASECA,WASECA,MN,56093,WASECA,5077818256,5.07553499538,6.0078569771,6.32627180298,6.31592011324
2284,HEALTHEAST WOODWINDS HOSPITAL,WOODBURY,MN,55125,WASHINGTON,6512322185,5.87596572701,5.75358067469,5.91689555504,7.20388311088
2285,LAKEVIEW MEMORIAL HOSPITAL,STILLWATER,MN,55082,WASHINGTON,6514305330,5.64376612927,6.66598387746,7.23290227332,7.64955360855
2286,MADELIA COMMUNITY HOSPITAL,MADELIA,MN,56062,WATONWAN,5076423255,5.07553499538,6.71085616612,6.32627180298,6.31592011324
2287,MAYO CLINIC HEALTH SYSTEM - ST JAMES,ST JAMES,MN,56081,WATONWAN,5073758601,5.07553499538,6.63606901835,6.32627180298,6.31592011324
2288,ST FRANCIS MEDICAL CENTER,BRECKENRIDGE,MN,56520,WILKIN,2186433000,3.9523560147,4.40741201487,6.22981328989,8.61993975009
2289,WINONA HEALTH SERVICES,WINONA,MN,55987,WINONA,5074543650,5.44108864739,4.51211402175,6.35134164939,7.23045669285
